     variables=          x_bl,          y_bl,        x_norm,         ps_bl,         cp_bl,         xplus,         yplus,         zplus,          tau_w
     0.85969000    -0.49225700     0.99999302        6951.11     0.00835970     0.00206145     0.05102436     0.05102436    -0.00002249
     0.85962400    -0.49291600     0.99991625        6952.34     0.00985496     0.03398230     0.13991641     0.13991641    -0.00017088
     0.85950100    -0.49355000     0.99977318        6953.42     0.01117466     0.09836780     0.21414096     0.21414096    -0.00039511
     0.85932900    -0.49416200     0.99957310        6954.65     0.01266471     0.17885864     0.27563032     0.27563032    -0.00063812
     0.85911000    -0.49475200     0.99931836        6955.82     0.01408408     0.26651973     0.32696974     0.32696974    -0.00086484
     0.85884700    -0.49532400     0.99901244        6956.77     0.01523636     0.35440994     0.36862367     0.36862367    -0.00104900
     0.85854600    -0.49587900     0.99866232        6957.61     0.01626477     0.43427282     0.40088831     0.40088831    -0.00118176
     0.85821300    -0.49641900     0.99827497        6958.37     0.01717875     0.50530742     0.42719855     0.42719855    -0.00128935
     0.85785500    -0.49694000     0.99785855        6959.01     0.01795500     0.57090348     0.45169916     0.45169916    -0.00141387
     0.85748000    -0.49743200     0.99742234        6959.59     0.01866848     0.63708131     0.47792742     0.47792742    -0.00157904
     0.85708600    -0.49789100     0.99696404        6960.19     0.01939114     0.70779568     0.50264318     0.50264318    -0.00175366
     0.85667200    -0.49831400     0.99648248        6960.91     0.02027190     0.77609351     0.52158765     0.52158765    -0.00189544
     0.85623600    -0.49869900     0.99597532        6961.72     0.02124634     0.83191590     0.52906541     0.52906541    -0.00195199
     0.85577900    -0.49904700     0.99544374        6962.51     0.02221627     0.85938086     0.51920723     0.51920723    -0.00187734
     0.85530000    -0.49935500     0.99488656        6963.33     0.02320496     0.84198752     0.48546222     0.48546222    -0.00163563
     0.85479900    -0.49962300     0.99430380        6964.06     0.02409711     0.75962561     0.41974988     0.41974988    -0.00121089
     0.85427200    -0.49985000     0.99369079        6964.64     0.02479545     0.58116252     0.30737068     0.30737068    -0.00064068
     0.85371900    -0.50003900     0.99304754        6964.97     0.02519515     0.07292135     0.03705043     0.03705043    -0.00000918
     0.85314100    -0.50019000     0.99237521        6964.94     0.02516003     0.60932380     0.29874052     0.29874052     0.00059018
     0.85253900    -0.50030200     0.99167496        6964.80     0.02498677     0.85877352     0.40728050     0.40728050     0.00109144
     0.85191900    -0.50037500     0.99095378        6964.41     0.02452255     1.01577034     0.46813095     0.46813095     0.00144429
     0.85128200    -0.50040500     0.99021282        6964.05     0.02408547     1.11087587     0.49939444     0.49939444     0.00164970
     0.85062900    -0.50038900     0.98945325        6963.90     0.02390162     1.16233694     0.51211377     0.51211377     0.00173391
     0.84995600    -0.50032000     0.98867041        6963.46     0.02336174     1.20375656     0.52199618     0.52199618     0.00177361
     0.84924900    -0.50020300     0.98784803        6963.30     0.02316663     1.30164441     0.54574797     0.54574797     0.00191337
     0.84851500    -0.50005500     0.98699424        6962.13     0.02175094     1.46702325     0.58009453     0.58009453     0.00227739
     0.84781000    -0.49987800     0.98617418        6959.57     0.01863631     1.53992613     0.59937363     0.59937363     0.00271941
     0.84715400    -0.49962800     0.98541112        6955.11     0.01322894     1.38317653     0.56314893     0.56314893     0.00253050
     0.84649900    -0.49926200     0.98464922        6949.36     0.00624345     1.09954139     0.46706591     0.46706591     0.00164395
     0.84580500    -0.49877600     0.98384196        6948.43     0.00511000     0.54974556     0.23083288     0.23083288     0.00037578
     0.84508800    -0.49820100     0.98300795        6942.77    -0.00176137     1.52934847     0.62752851     0.62752851    -0.00275435
     0.84438300    -0.49752400     0.98218789        6925.30    -0.02298291     2.66986325     1.11865938     1.11865938    -0.00872791
