               variables=             ss           x_bl          delta        delta_1        delta_2              H             Ue            tke            dps            rho          tau_w
           8.20486201e-04           9.40392000e-05           2.26673449e-02          -2.96335345e-03          -4.65038952e-03           6.37226932e-01           1.18155556e+00           6.83853279e-03          -1.55193628e+01           9.84687419e-01           4.04723557e-02
           1.65545341e-03           2.02231000e-04           2.25632432e-02          -2.71099214e-03          -4.31233149e-03           6.28660424e-01           1.20639130e+00           6.79955093e-03          -1.51847258e+01           9.83269562e-01           3.65422264e-02
           2.50641673e-03           3.41258400e-04           2.25512850e-02          -2.50620154e-03          -4.04951015e-03           6.18890050e-01           1.22712635e+00           6.76540428e-03          -1.48062568e+01           9.82021388e-01           3.31388024e-02
           3.37399314e-03           5.07387200e-04           2.26306177e-02          -2.34703639e-03          -3.85518908e-03           6.08799293e-01           1.24390803e+00           6.73560216e-03          -1.44123102e+01           9.80961071e-01           3.03865657e-02
           4.25745666e-03           6.96090200e-04           2.28038000e-02          -2.23399509e-03          -3.72442327e-03           5.99823093e-01           1.25699843e+00           6.70961783e-03          -1.39992740e+01           9.80094460e-01           2.84219011e-02
           5.15266980e-03           9.01980900e-04           2.29920424e-02          -2.14069262e-03          -3.61440239e-03           5.92267376e-01           1.26846402e+00           6.68544188e-03          -1.35680304e+01           9.79314615e-01           2.73071163e-02
           6.05147138e-03           1.12359120e-03           2.30737642e-02          -2.02400079e-03          -3.46584531e-03           5.83984744e-01           1.28117295e+00           6.66062225e-03          -1.31229088e+01           9.78455032e-01           2.66858683e-02
           6.95137209e-03           1.36377190e-03           2.29248078e-02          -1.85222082e-03          -3.24129486e-03           5.71444717e-01           1.29690960e+00           6.63433867e-03          -1.26751643e+01           9.77392297e-01           2.60634173e-02
           7.85252421e-03           1.62600620e-03           2.26248058e-02          -1.64039451e-03          -2.96952979e-03           5.52408841e-01           1.31443075e+00           6.60724365e-03          -1.21678233e+01           9.76193372e-01           2.51043918e-02
           8.75832818e-03           1.91445890e-03           2.22192322e-02          -1.40821989e-03          -2.68219549e-03           5.25025074e-01           1.33250454e+00           6.58066760e-03          -1.15942972e+01           9.74917386e-01           2.36177905e-02
           9.67584449e-03           2.23071940e-03           2.18341956e-02          -1.18535297e-03          -2.42080615e-03           4.89652164e-01           1.34887967e+00           6.55627827e-03          -1.09993271e+01           9.73719302e-01           2.17862628e-02
           1.06081381e-02           2.57271710e-03           2.15378696e-02          -9.89224887e-04          -2.20391647e-03           4.48848629e-01           1.36269004e+00           6.53412677e-03          -1.04124184e+01           9.72678625e-01           1.99485963e-02
