           y_out     y_out_norm         PT_out    density_out          u_out          v_out         ps_out          omega          angle
    -0.42495100      0.7193730       7630.390     0.07909434       57.81667     -116.06391       6942.331     0.16962233       -63.5200
    -0.42115800      0.7146258       7630.809     0.07909207       57.82477     -116.12043       6942.176     0.16911736       -63.5280
    -0.41736100      0.7098736       7631.503     0.07908990       57.84484     -116.19914       6942.017     0.16828227       -63.5355
    -0.41356100      0.7051176       7632.473     0.07908782       57.87684     -116.30001       6941.855     0.16711606       -63.5427
    -0.40975700      0.7003567       7633.719     0.07908579       57.92083     -116.42314       6941.691     0.16561667       -63.5495
    -0.40594900      0.6955907       7635.243     0.07908380       57.97688     -116.56859       6941.523     0.16378265       -63.5560
    -0.40213700      0.6908198       7637.047     0.07908184       58.04515     -116.73636       6941.352     0.16161254       -63.5619
    -0.39832200      0.6860451       7639.131     0.07907991       58.12588     -116.92643       6941.176     0.15910429       -63.5673
    -0.39450400      0.6812666       7641.537     0.07907802       58.22111     -117.14182       6940.994     0.15620970       -63.5720
    -0.39068200      0.6764831       7644.153     0.07907619       58.32600     -117.37338       6940.808     0.15306225       -63.5760
    -0.38685700      0.6716959       7646.945     0.07907440       58.43917     -117.61857       6940.615     0.14970249       -63.5794
    -0.38302800      0.6669036       7649.887     0.07907270       58.55927     -117.87483       6940.419     0.14616236       -63.5822
    -0.37919500      0.6621064       7652.952     0.07907112       58.68507     -118.13972       6940.222     0.14247420       -63.5844
    -0.37535900      0.6573054       7656.118     0.07906972       58.81552     -118.41127       6940.027     0.13866487       -63.5862
    -0.37152000      0.6525006       7659.374     0.07906850       58.94988     -118.68808       6939.838     0.13474751       -63.5874
    -0.36767700      0.6476909       7662.714     0.07906750       59.08776     -118.96945       6939.659     0.13072874       -63.5881
    -0.36383100      0.6428773       7666.142     0.07906674       59.22917     -119.25555       6939.490     0.12660435       -63.5884
    -0.35998100      0.6380588       7669.673     0.07906616       59.37480     -119.54767       6939.330     0.12235604       -63.5882
    -0.35612800      0.6332365       7673.336     0.07906572       59.52599     -119.84803       6939.180     0.11794842       -63.5874
    -0.35227200      0.6284105       7677.164     0.07906541       59.68432     -120.15904       6939.037     0.11334234       -63.5859
    -0.34841200      0.6235795       7681.167     0.07906520       59.85039     -120.48148       6938.899     0.10852591       -63.5836
    -0.34454900      0.6187447       7685.307     0.07906511       60.02247     -120.81237       6938.767     0.10354477       -63.5807
    -0.34068300      0.6139061       7689.530     0.07906517       60.19825     -121.14755       6938.641     0.09846254       -63.5772
    -0.33681300      0.6090626       7693.773     0.07906537       60.37508     -121.48200       6938.521     0.09335731       -63.5732
    -0.33294100      0.6042165       7697.971     0.07906569       60.55047     -121.81089       6938.405     0.08830702       -63.5687
    -0.32906500      0.5993655       7702.067     0.07906608       60.72236     -122.13026       6938.291     0.08337798       -63.5637
    -0.32518600      0.5945106       7706.024     0.07906648       60.88920     -122.43747       6938.178     0.07861699       -63.5584
    -0.32130300      0.5896508       7709.820     0.07906688       61.05007     -122.73121       6938.064     0.07404950       -63.5529
    -0.31741800      0.5847885       7713.449     0.07906729       61.20460     -123.01116       6937.949     0.06968315       -63.5472
    -0.31352900      0.5799212       7716.911     0.07906774       61.35276     -123.27740       6937.834     0.06551782       -63.5414
    -0.30963700      0.5750501       7720.206     0.07906822       61.49459     -123.53003       6937.721     0.06155268       -63.5354
    -0.30574300      0.5701765       7723.334     0.07906871       61.63012     -123.76909       6937.608     0.05778859       -63.5292
    -0.30184500      0.5652979       7726.295     0.07906918       61.75940     -123.99468       6937.496     0.05422581       -63.5230
    -0.29794400      0.5604155       7729.094     0.07906962       61.88271     -124.20723       6937.386     0.05085858       -63.5165
    -0.29404000      0.5555294       7731.735     0.07907002       62.00040     -124.40729       6937.275     0.04768082       -63.5099
    -0.29013400      0.5506408       7734.225     0.07907041       62.11274     -124.59528       6937.164     0.04468456       -63.5030
    -0.28622400      0.5457472       7736.559     0.07907077       62.21950     -124.77092       6937.055     0.04187599       -63.4959
    -0.28231200      0.5408511       7738.712     0.07907109       62.31962     -124.93265       6936.944     0.03928588       -63.4888
    -0.27839700      0.5359512       7740.696     0.07907136       62.41334     -125.08145       6936.835     0.03689875       -63.4817
    -0.27447900      0.5310476       7742.507     0.07907157       62.50047     -125.21709       6936.726     0.03471959       -63.4745
    -0.27055900      0.5261414       7744.146     0.07907174       62.58105     -125.33963       6936.618     0.03274772       -63.4674
    -0.26663600      0.5212315       7745.619     0.07907188       62.65534     -125.44964       6936.510     0.03097547       -63.4603
    -0.26271000      0.5163179       7746.945     0.07907197       62.72410     -125.54865       6936.404     0.02937906       -63.4533
    -0.25878200      0.5114018       7748.157     0.07907202       62.78852     -125.63898       6936.298     0.02792101       -63.4462
    -0.25485100      0.5064819       7749.288     0.07907203       62.84994     -125.72317       6936.192     0.02656024       -63.4392
    -0.25091800      0.5015594       7750.364     0.07907200       62.90931     -125.80311       6936.088     0.02526582       -63.4321
    -0.24698300      0.4966345       7751.394     0.07907194       62.96688     -125.87941       6935.985     0.02402663       -63.4251
    -0.24304500      0.4917059       7752.371     0.07907185       63.02226     -125.95155       6935.887     0.02285065       -63.4180
    -0.23910400      0.4867735       7753.278     0.07907172       63.07463     -126.01825       6935.793     0.02175914       -63.4111
    -0.23516200      0.4818398       7754.086     0.07907153       63.12269     -126.07769       6935.701     0.02078680       -63.4045
    -0.23121800      0.4769036       7754.812     0.07907128       63.16723     -126.13107       6935.611     0.01991427       -63.3980
    -0.22727200      0.4719650       7755.471     0.07907098       63.20902     -126.17963       6935.522     0.01912102       -63.3917
    -0.22332300      0.4670225       7756.087     0.07907065       63.24903     -126.22488       6935.436     0.01837964       -63.3854
    -0.21937300      0.4620788       7756.679     0.07907031       63.28809     -126.26797       6935.353     0.01766792       -63.3790
    -0.21542100      0.4571327       7757.254     0.07907000       63.32658     -126.30933       6935.275     0.01697607       -63.3726
    -0.21146700      0.4521840       7757.809     0.07906972       63.36447     -126.34874       6935.201     0.01630716       -63.3660
    -0.20751100      0.4472328       7758.327     0.07906946       63.40106     -126.38487       6935.131     0.01568474       -63.3593
    -0.20355400      0.4422804       7758.802     0.07906920       63.43618     -126.41754       6935.064     0.01511314       -63.3526
    -0.19959600      0.4373267       7759.242     0.07906893       63.47010     -126.44738       6934.999     0.01458389       -63.3457
    -0.19563600      0.4323705       7759.652     0.07906864       63.50301     -126.47480       6934.936     0.01408978       -63.3388
    -0.19167500      0.4274130       7760.038     0.07906837       63.53500     -126.50011       6934.876     0.01362572       -63.3318
    -0.18771300      0.4224543       7760.398     0.07906812       63.56594     -126.52329       6934.819     0.01319196       -63.3248
    -0.18374900      0.4174931       7760.724     0.07906794       63.59523     -126.54354       6934.768     0.01280002       -63.3179
    -0.17978500      0.4125319       7761.012     0.07906787       63.62258     -126.56039       6934.724     0.01245413       -63.3111
    -0.17582000      0.4075695       7761.267     0.07906790       63.64826     -126.57409       6934.690     0.01214727       -63.3043
    -0.17185400      0.4026058       7761.494     0.07906803       63.67249     -126.58494       6934.666     0.01187378       -63.2975
    -0.16788700      0.3976408       7761.700     0.07906825       63.69558     -126.59343       6934.651     0.01162540       -63.2907
    -0.16392000      0.3926758       7761.887     0.07906858       63.71761     -126.59963       6934.647     0.01140094       -63.2839
    -0.15995300      0.3877109       7762.049     0.07906901       63.73842     -126.60324       6934.651     0.01120645       -63.2770
    -0.15598500      0.3827447       7762.199     0.07906950       63.75844     -126.60551       6934.662     0.01102577       -63.2702
    -0.15201800      0.3777797       7762.340     0.07907003       63.77782     -126.60668       6934.679     0.01085606       -63.2634
    -0.14805000      0.3728135       7762.476     0.07907058       63.79681     -126.60710       6934.701     0.01069224       -63.2566
    -0.14408200      0.3678473       7762.613     0.07907113       63.81568     -126.60728       6934.726     0.01052765       -63.2499
    -0.14011500      0.3628824       7762.753     0.07907168       63.83450     -126.60754       6934.755     0.01035859       -63.2431
    -0.13614900      0.3579186       7762.893     0.07907224       63.85295     -126.60744       6934.789     0.01019078       -63.2364
    -0.13218200      0.3529537       7763.029     0.07907284       63.87092     -126.60684       6934.827     0.01002637       -63.2299
    -0.12821700      0.3479912       7763.164     0.07907348       63.88837     -126.60580       6934.871     0.00986475       -63.2234
    -0.12425300      0.3430300       7763.318     0.07907418       63.90596     -126.60609       6934.918     0.00967883       -63.2171
    -0.12028900      0.3380688       7763.494     0.07907494       63.92379     -126.60768       6934.971     0.00946721       -63.2109
    -0.11632700      0.3331101       7763.701     0.07907578       63.94222     -126.61121       6935.030     0.00921865       -63.2049
    -0.11236700      0.3281539       7763.951     0.07907668       63.96173     -126.61756       6935.094     0.00891789       -63.1991
    -0.10840800      0.3231990       7764.286     0.07907766       63.98393     -126.62975       6935.165     0.00851472       -63.1933
    -0.10445100      0.3182466       7764.713     0.07907870       64.00919     -126.64829       6935.241     0.00800112       -63.1876
    -0.10049600      0.3132966       7765.203     0.07907980       64.03645     -126.67104       6935.323     0.00741128       -63.1819
    -0.09654300      0.3083492       7765.748     0.07908096       64.06540     -126.69738       6935.410     0.00675535       -63.1762
    -0.09259200      0.3034043       7766.341     0.07908218       64.09586     -126.72687       6935.503     0.00604183       -63.1706
    -0.08864500      0.2984643       7766.963     0.07908345       64.12717     -126.75819       6935.599     0.00529275       -63.1651
    -0.08470000      0.2935269       7767.587     0.07908478       64.15812     -126.78926       6935.701     0.00454267       -63.1596
    -0.08075800      0.2885932       7768.203     0.07908618       64.18840     -126.81956       6935.806     0.00380089       -63.1542
    -0.07681900      0.2836633       7768.804     0.07908763       64.21770     -126.84849       6935.915     0.00307837       -63.1490
    -0.07288400      0.2787384       7769.374     0.07908915       64.24561     -126.87499       6936.027     0.00239280       -63.1437
    -0.06895200      0.2738173       7769.931     0.07909071       64.27269     -126.90037       6936.142     0.00172224       -63.1386
    -0.06502500      0.2689024       7770.478     0.07909232       64.29909     -126.92481       6936.261     0.00106385       -63.1336
    -0.06110200      0.2639925       7771.016     0.07909395       64.32481     -126.94841       6936.382     0.00041674       -63.1287
    -0.05718300      0.2590876       7771.533     0.07909561       64.34952     -126.97049       6936.505    -0.00020540       -63.1238
    -0.05326900      0.2541890       7772.036     0.07909729       64.37318     -126.99140       6936.631    -0.00081016       -63.1191
    -0.04936000      0.2492966       7772.516     0.07909901       64.39550     -127.01057       6936.761    -0.00138861       -63.1146
    -0.04545600      0.2444105       7772.966     0.07910076       64.41619     -127.02730       6936.896    -0.00192979       -63.1102
    -0.04155800      0.2395319       7773.314     0.07910255       64.43280     -127.03639       6937.034    -0.00234869       -63.1059
    -0.03766600      0.2346608       7773.594     0.07910438       64.44647     -127.04029       6937.177    -0.00268579       -63.1017
    -0.03377900      0.2297960       7773.809     0.07910626       64.45732     -127.03922       6937.323    -0.00294424       -63.0976
    -0.02990000      0.2249412       7773.964     0.07910819       64.46559     -127.03355       6937.474    -0.00313068       -63.0936
    -0.02602700      0.2200939       7774.051     0.07911019       64.47108     -127.02247       6937.629    -0.00323491       -63.0896
    -0.02216100      0.2152553       7774.124     0.07911225       64.47578     -127.01001       6937.790    -0.00332249       -63.0857
    -0.01830200      0.2104255       7774.214     0.07911436       64.48077     -126.99855       6937.956    -0.00343142       -63.0818
    -0.01445200      0.2056070       7774.336     0.07911655       64.48648     -126.98912       6938.126    -0.00357856       -63.0780
    -0.01060900      0.2007972       7774.506     0.07911879       64.49351     -126.98298       6938.300    -0.00378307       -63.0744
    -0.00677500      0.1959987       7774.735     0.07912109       64.50224     -126.98088       6938.479    -0.00405825       -63.0709
    -0.00295000      0.1912115       7774.989     0.07912342       64.51135     -126.98060       6938.660    -0.00436320       -63.0676
     0.00086600      0.1864355       7775.255     0.07912577       64.52046     -126.98139       6938.843    -0.00468419       -63.0644
     0.00467200      0.1816721       7775.526     0.07912810       64.52925     -126.98262       6939.027    -0.00501033       -63.0615
     0.00846900      0.1769199       7775.797     0.07913040       64.53757     -126.98403       6939.212    -0.00533593       -63.0588
     0.01225500      0.1721815       7776.069     0.07913265       64.54550     -126.98576       6939.397    -0.00566294       -63.0563
     0.01603000      0.1674568       7776.346     0.07913488       64.55324     -126.98810       6939.582    -0.00599598       -63.0539
     0.01979300      0.1627472       7776.633     0.07913708       64.56102     -126.99149       6939.766    -0.00634192       -63.0517
     0.02354500      0.1580513       7776.934     0.07913925       64.56890     -126.99620       6939.949    -0.00670399       -63.0498
     0.02728400      0.1533717       7777.245     0.07914139       64.57675     -127.00205       6940.130    -0.00707794       -63.0480
     0.03101100      0.1487071       7777.543     0.07914350       64.58382     -127.00738       6940.308    -0.00743642       -63.0465
     0.03472500      0.1440588       7777.809     0.07914561       64.58931     -127.01078       6940.484    -0.00775698       -63.0451
     0.03842500      0.1394280       7778.027     0.07914772       64.59261     -127.01101       6940.660    -0.00801961       -63.0440
     0.04211000      0.1348160       7778.183     0.07914983       64.59315     -127.00705       6940.833    -0.00820740       -63.0431
     0.04578000      0.1302228       7778.268     0.07915193       64.59056     -126.99827       6941.006    -0.00830949       -63.0424
     0.04943500      0.1256483       7778.280     0.07915404       64.58474     -126.98450       6941.178    -0.00832352       -63.0420
     0.05307400      0.1210939       7778.196     0.07915614       64.57497     -126.96406       6941.349    -0.00822299       -63.0417
     0.05669700      0.1165594       7778.057     0.07915823       64.56269     -126.93989       6941.519    -0.00805544       -63.0417
     0.06030200      0.1120476       7777.883     0.07916033       64.54870     -126.91342       6941.689    -0.00784633       -63.0419
     0.06388800      0.1075594       7777.683     0.07916242       64.53336     -126.88534       6941.857    -0.00760482       -63.0423
     0.06745600      0.1030939       7777.462     0.07916451       64.51696     -126.85611       6942.024    -0.00733971       -63.0428
     0.07100400      0.0986533       7777.229     0.07916663       64.49968     -126.82598       6942.192    -0.00705887       -63.0436
     0.07455500      0.0942090       7776.986     0.07916876       64.48163     -126.79526       6942.361    -0.00676629       -63.0444
     0.07810400      0.0897672       7776.736     0.07917078       64.46287     -126.76436       6942.530    -0.00646608       -63.0455
     0.07810400      0.0897672       7776.736     0.07917078       64.46287     -126.76436       6942.530    -0.00646608       -63.0455
     0.08145500      0.0855732       7776.498     0.07917272       64.44493     -126.73549       6942.686    -0.00618001       -63.0467
     0.08437900      0.0819136       7776.295     0.07917439       64.42931     -126.71099       6942.818    -0.00593558       -63.0478
     0.08699300      0.0786421       7776.121     0.07917582       64.41547     -126.68990       6942.935    -0.00572626       -63.0489
     0.08934300      0.0757009       7775.972     0.07917707       64.40317     -126.67166       6943.038    -0.00554617       -63.0500
     0.09147000      0.0730388       7775.843     0.07917817       64.39221     -126.65575       6943.131    -0.00539125       -63.0511
     0.09340800      0.0706133       7775.729     0.07917914       64.38232     -126.64163       6943.216    -0.00525426       -63.0520
     0.09518500      0.0683892       7775.626     0.07918000       64.37325     -126.62885       6943.293    -0.00513040       -63.0530
     0.09682500      0.0663367       7775.530     0.07918078       64.36483     -126.61707       6943.363    -0.00501520       -63.0538
     0.09834600      0.0644330       7775.439     0.07918148       64.35691     -126.60605       6943.429    -0.00490579       -63.0547
     0.09976600      0.0626558       7775.352     0.07918213       64.34938     -126.59560       6943.489    -0.00480030       -63.0555
     0.10109800      0.0609887       7775.266     0.07918272       64.34216     -126.58556       6943.546    -0.00469674       -63.0562
     0.10235500      0.0594155       7775.180     0.07918328       64.33517     -126.57583       6943.599    -0.00459417       -63.0570
     0.10354600      0.0579249       7775.095     0.07918379       64.32836     -126.56630       6943.650    -0.00449152       -63.0577
     0.10468200      0.0565031       7775.009     0.07918428       64.32168     -126.55691       6943.698    -0.00438807       -63.0584
     0.10577000      0.0551414       7774.922     0.07918474       64.31510     -126.54760       6943.743    -0.00428327       -63.0590
     0.10681700      0.0538310       7774.833     0.07918518       64.30857     -126.53830       6943.787    -0.00417651       -63.0597
     0.10782900      0.0525645       7774.743     0.07918559       64.30206     -126.52897       6943.829    -0.00406738       -63.0603
     0.10881300      0.0513329       7774.650     0.07918600       64.29555     -126.51957       6943.870    -0.00395537       -63.0609
     0.10977300      0.0501314       7774.554     0.07918639       64.28899     -126.51005       6943.910    -0.00384005       -63.0616
     0.11071400      0.0489537       7774.455     0.07918677       64.28237     -126.50037       6943.949    -0.00372099       -63.0622
     0.11164100      0.0477935       7774.352     0.07918713       64.27565     -126.49049       6943.987    -0.00359762       -63.0628
     0.11255700      0.0466471       7774.246     0.07918750       64.26881     -126.48036       6944.024    -0.00346947       -63.0634
     0.11346800      0.0455069       7774.135     0.07918785       64.26181     -126.46995       6944.061    -0.00333592       -63.0640
     0.11437700      0.0443692       7774.019     0.07918821       64.25461     -126.45919       6944.098    -0.00319633       -63.0646
     0.11528700      0.0432303       7773.897     0.07918856       64.24719     -126.44804       6944.135    -0.00304999       -63.0653
     0.11620400      0.0420826       7773.769     0.07918891       64.23951     -126.43644       6944.171    -0.00289606       -63.0659
     0.11713100      0.0409224       7773.634     0.07918926       64.23152     -126.42433       6944.208    -0.00273362       -63.0666
     0.11807200      0.0397447       7773.491     0.07918961       64.22318     -126.41163       6944.245    -0.00256162       -63.0672
     0.11903300      0.0385419       7773.339     0.07918996       64.21443     -126.39826       6944.283    -0.00237890       -63.0679
     0.12001700      0.0373104       7773.177     0.07919033       64.20522     -126.38414       6944.321    -0.00218407       -63.0687
     0.12103000      0.0360426       7773.004     0.07919069       64.19547     -126.36915       6944.361    -0.00197558       -63.0695
     0.12207700      0.0347322       7772.818     0.07919107       64.18512     -126.35318       6944.401    -0.00175170       -63.0703
     0.12316600      0.0333692       7772.617     0.07919146       64.17408     -126.33611       6944.442    -0.00151033       -63.0711
     0.12430300      0.0319462       7772.400     0.07919185       64.16225     -126.31777       6944.485    -0.00124916       -63.0720
     0.12549600      0.0304531       7772.165     0.07919227       64.14953     -126.29799       6944.530    -0.00096552       -63.0730
     0.12675400      0.0288786       7771.908     0.07919269       64.13579     -126.27657       6944.576    -0.00065624       -63.0740
     0.12808800      0.0272090       7771.627     0.07919314       64.12089     -126.25328       6944.625    -0.00031798       -63.0751
     0.12951000      0.0254293       7771.318     0.07919361       64.10468     -126.22786       6944.676     0.00005357       -63.0763
     0.13103400      0.0235219       7770.978     0.07919410       64.08696     -126.20003       6944.729     0.00046273       -63.0776
     0.13267600      0.0214668       7770.602     0.07919462       64.06755     -126.16944       6944.787     0.00091441       -63.0790
     0.13445700      0.0192378       7770.187     0.07919517       64.04620     -126.13577       6944.847     0.00141458       -63.0805
     0.13640000      0.0168060       7769.725     0.07919576       64.02263     -126.09854       6944.912     0.00196967       -63.0822
     0.13853300      0.0141364       7769.216     0.07919639       63.99667     -126.05760       6944.982     0.00258189       -63.0841
     0.14089000      0.0111865       7768.657     0.07919707       63.96807     -126.01274       6945.058     0.00325556       -63.0862
     0.14351100      0.0079061       7768.034     0.07919780       63.93624     -125.96304       6945.140     0.00400460       -63.0886
     0.14647000      0.0042028       7767.328     0.07919859       63.90013     -125.90702       6945.229     0.00485374       -63.0914
     0.14982800      0.0000000       7766.510     0.07919950       63.85805     -125.84294       6945.324     0.00583830       -63.0948
