     variables=          x_bl,          y_bl,        x_norm,         ps_bl,         cp_bl,         xplus,         yplus,         zplus,          tau_w
     0.85969000    -0.49225700     0.99999302        6960.66     0.02454227     0.00176834     0.04376924     0.04376924     0.00001657
     0.85962400    -0.49291600     0.99991625        6961.86     0.02598796     0.02115836     0.08711600     0.08711600    -0.00006634
     0.85950100    -0.49355000     0.99977318        6962.86     0.02718487     0.07531994     0.16396710     0.16396710    -0.00023196
     0.85932900    -0.49416200     0.99957310        6963.99     0.02855042     0.14524954     0.22383698     0.22383698    -0.00042140
     0.85911000    -0.49475200     0.99931836        6964.99     0.02975252     0.22288861     0.27344253     0.27344253    -0.00060565
     0.85884700    -0.49532400     0.99901244        6965.73     0.03064286     0.30255285     0.31468683     0.31468683    -0.00076547
     0.85854600    -0.49587900     0.99866232        6966.36     0.03139655     0.37761980     0.34859047     0.34859047    -0.00089466
     0.85821300    -0.49641900     0.99827497        6966.90     0.03205242     0.44795809     0.37871410     0.37871410    -0.00101453
     0.85785500    -0.49694000     0.99785855        6967.36     0.03260446     0.51645091     0.40861625     0.40861625    -0.00115841
     0.85748000    -0.49743200     0.99742234        6967.77     0.03309563     0.58764570     0.44084168     0.44084168    -0.00134507
     0.85708600    -0.49789100     0.99696404        6968.22     0.03363305     0.66418224     0.47167097     0.47167097    -0.00154598
     0.85667200    -0.49831400     0.99648248        6968.81     0.03434336     0.73847246     0.49630374     0.49630374    -0.00171808
     0.85623600    -0.49869900     0.99597532        6969.51     0.03518547     0.79966353     0.50855419     0.50855419    -0.00180559
     0.85577900    -0.49904700     0.99544374        6970.24     0.03606812     0.83104572     0.50208815     0.50208815    -0.00175753
     0.85530000    -0.49935500     0.99488656        6971.01     0.03699011     0.81486804     0.46982602     0.46982602    -0.00153365
     0.85479900    -0.49962300     0.99430380        6971.70     0.03782120     0.72914292     0.40290592     0.40290592    -0.00111688
     0.85427200    -0.49985000     0.99369079        6972.22     0.03844879     0.53659584     0.28379983     0.28379983    -0.00054678
     0.85371900    -0.50003900     0.99304754        6972.47     0.03875337     0.22616443     0.11491132     0.11491132     0.00008844
     0.85314100    -0.50019000     0.99237521        6972.36     0.03861708     0.65850932     0.32285529     0.32285529     0.00069004
     0.85253900    -0.50030200     0.99167496        6972.13     0.03834365     0.89542723     0.42466383     0.42466383     0.00118784
     0.85191900    -0.50037500     0.99095378        6971.68     0.03779582     1.04472448     0.48147484     0.48147484     0.00152939
     0.85128200    -0.50040500     0.99021282        6971.26     0.03729707     1.13247778     0.50910558     0.50910558     0.00171626
     0.85062900    -0.50038900     0.98945325        6971.07     0.03706655     1.17635141     0.51828840     0.51828840     0.00177780
     0.84995600    -0.50032000     0.98867041        6970.61     0.03650871     1.21071706     0.52501452     0.52501452     0.00179602
     0.84924900    -0.50020300     0.98784803        6970.45     0.03631361     1.30360606     0.54657044     0.54657044     0.00192111
