               variables=             ss           x_bl          delta        delta_1        delta_2              H             Ue            tke            dps            rho          tau_w
           8.20486201e-04           9.40392000e-05           2.55024639e-02          -3.60082473e-03          -5.83714156e-03           6.16881515e-01           1.26011083e+00           7.86204255e-05          -1.59879762e+01           9.82311877e-01           4.00432700e-02
           1.65545341e-03           2.02231000e-04           2.53742294e-02          -3.30935952e-03          -5.42696064e-03           6.09799800e-01           1.28535458e+00           7.81585700e-05          -1.56981244e+01           9.80755876e-01           3.54190746e-02
           2.50641673e-03           3.41258400e-04           2.53378452e-02          -3.06630913e-03          -5.10005185e-03           6.01230972e-01           1.30639203e+00           7.74238342e-05          -1.53723705e+01           9.79390987e-01           3.14521524e-02
           3.37399314e-03           5.07387200e-04           2.54046099e-02          -2.87726982e-03          -4.85761840e-03           5.92321089e-01           1.32331947e+00           7.64095746e-05          -1.50109585e+01           9.78240678e-01           2.82488018e-02
           4.25745666e-03           6.96090200e-04           2.55475144e-02          -2.73418444e-03          -4.68226515e-03           5.83944810e-01           1.33671650e+00           7.52097049e-05          -1.46099909e+01           9.77290376e-01           2.58973312e-02
           5.15266980e-03           9.01980900e-04           2.56516847e-02          -2.60104567e-03          -4.51473065e-03           5.76124220e-01           1.34908958e+00           7.40940352e-05          -1.41955943e+01           9.76390259e-01           2.44334625e-02
           6.05147138e-03           1.12359120e-03           2.54442733e-02          -2.40302541e-03          -4.24794525e-03           5.65691238e-01           1.36492200e+00           7.36518481e-05          -1.38289722e+01           9.75234339e-01           2.34697517e-02
           6.95137209e-03           1.36377190e-03           2.52203217e-02          -2.19036877e-03          -3.96295149e-03           5.52711478e-01           1.38135154e+00           7.30802148e-05          -1.33569071e+01           9.74028395e-01           2.25337404e-02
           7.85252421e-03           1.62600620e-03           2.50099094e-02          -1.96979686e-03          -3.67476056e-03           5.36034070e-01           1.39787912e+00           7.23270467e-05          -1.27682898e+01           9.72796896e-01           2.13106442e-02
           8.75832818e-03           1.91445890e-03           2.46660135e-02          -1.71737441e-03          -3.35701083e-03           5.11578452e-01           1.41522150e+00           7.17713604e-05          -1.21623787e+01           9.71463951e-01           1.96315737e-02
           9.67584449e-03           2.23071940e-03           2.44109831e-02          -1.48953204e-03          -3.08843490e-03           4.82293487e-01           1.43011722e+00           7.09683387e-05          -1.15442026e+01           9.70279473e-01           1.76770381e-02
           1.06081381e-02           2.57271710e-03           2.42240220e-02          -1.28306659e-03          -2.86050780e-03           4.48545041e-01           1.44275799e+00           7.00173121e-05          -1.09555405e+01           9.69246621e-01           1.57466730e-02
           1.15566037e-02           2.93768200e-03           2.41161898e-02          -1.10372176e-03          -2.67551452e-03           4.12526917e-01           1.45324547e+00           6.89084255e-05          -1.04089278e+01           9.68376843e-01           1.40109285e-02
           1.25211825e-02           3.32205160e-03           2.40358927e-02          -9.41622227e-04          -2.51512399e-03           3.74384019e-01           1.46238269e+00           6.77607471e-05          -9.91097537e+00           9.67617007e-01           1.25831944e-02
           1.34984506e-02           3.72140740e-03           2.36150590e-02          -7.34519536e-04          -2.29097005e-03           3.20615076e-01           1.47461410e+00           6.72808211e-05          -9.44159571e+00           9.66593465e-01           1.14913190e-02
           1.44841463e-02           4.13442360e-03           2.33620643e-02          -5.60546774e-04          -2.11039644e-03           2.65612074e-01           1.48453495e+00           6.63290342e-05          -8.95434045e+00           9.65753119e-01           1.06079898e-02
