           y_out     y_out_norm         PT_out    density_out          u_out          v_out         ps_out          omega          angle
    -0.54067000      0.8642028       7707.980     0.07867107       61.29391     -121.70756       6949.621     0.07713850       -63.2694
    -0.53699600      0.8596045       7705.315     0.07866893       61.18091     -121.51780       6949.518     0.08035688       -63.2760
    -0.53331700      0.8550000       7702.596     0.07866669       61.06587     -121.32429       6949.406     0.08364023       -63.2826
    -0.52963500      0.8503917       7699.813     0.07866433       60.94839     -121.12632       6949.285     0.08700058       -63.2894
    -0.52594800      0.8457772       7696.889     0.07866189       60.82475     -120.91808       6949.154     0.09053177       -63.2965
    -0.52225800      0.8411589       7693.887     0.07865937       60.69767     -120.70403       6949.018     0.09415740       -63.3038
    -0.51856400      0.8365357       7690.816     0.07865677       60.56758     -120.48488       6948.874     0.09786546       -63.3114
    -0.51486500      0.8319061       7687.677     0.07865410       60.43443     -120.26064       6948.725     0.10165520       -63.3192
    -0.51116400      0.8272741       7684.521     0.07865140       60.29973     -120.03480       6948.576     0.10546644       -63.3272
    -0.50745800      0.8226358       7681.383     0.07864864       60.16580     -119.81027       6948.422     0.10925560       -63.3353
    -0.50374800      0.8179925       7678.271     0.07864583       60.03295     -119.58763       6948.262     0.11301379       -63.3434
    -0.50003300      0.8133429       7675.195     0.07864298       59.90148     -119.36764       6948.098     0.11672871       -63.3514
    -0.49631600      0.8086909       7672.261     0.07864007       59.77544     -119.15922       6947.927     0.12027184       -63.3597
    -0.49259400      0.8040325       7669.409     0.07863707       59.65270     -118.95781       6947.746     0.12371472       -63.3680
    -0.48886900      0.7993705       7666.640     0.07863399       59.53321     -118.76329       6947.557     0.12705898       -63.3765
    -0.48513900      0.7947021       7663.958     0.07863082       59.41736     -118.57609       6947.359     0.13029801       -63.3850
    -0.48140600      0.7900300       7661.445     0.07862759       59.30833     -118.40288       6947.153     0.13333238       -63.3936
    -0.47766900      0.7853529       7659.036     0.07862434       59.20366     -118.23830       6946.939     0.13624133       -63.4022
    -0.47392800      0.7806708       7656.708     0.07862107       59.10232     -118.08020       6946.720     0.13905285       -63.4108
    -0.47018300      0.7759837       7654.463     0.07861781       59.00437     -117.92874       6946.499     0.14176354       -63.4194
    -0.46643400      0.7712916       7652.310     0.07861459       58.91004     -117.78473       6946.274     0.14436302       -63.4281
    -0.46268200      0.7665957       7650.357     0.07861147       58.82314     -117.65626       6946.054     0.14672173       -63.4369
    -0.45892600      0.7618949       7648.558     0.07860842       58.74236     -117.53964       6945.838     0.14889422       -63.4457
    -0.45516600      0.7571890       7646.926     0.07860544       58.66824     -117.43597       6945.625     0.15086470       -63.4544
    -0.45140200      0.7524781       7645.474     0.07860252       58.60134     -117.34647       6945.414     0.15261775       -63.4630
    -0.44763400      0.7477622       7644.229     0.07859965       58.54270     -117.27331       6945.206     0.15412176       -63.4717
    -0.44386300      0.7430426       7643.305     0.07859684       58.49709     -117.22600       6944.999     0.15523725       -63.4803
    -0.44008800      0.7383179       7642.582     0.07859404       58.45993     -117.19507       6944.789     0.15611025       -63.4888
    -0.43631000      0.7335895       7642.068     0.07859125       58.43153     -117.18116       6944.577     0.15673053       -63.4972
    -0.43252700      0.7288548       7641.772     0.07858848       58.41218     -117.18493       6944.364     0.15708797       -63.5055
    -0.42874100      0.7241164       7641.704     0.07858572       58.40229     -117.20718       6944.149     0.15717013       -63.5137
    -0.42495100      0.7193730       7641.908     0.07858299       58.40364     -117.25136       6943.936     0.15692351       -63.5218
    -0.42115800      0.7146258       7642.440     0.07858025       58.41861     -117.32161       6943.724     0.15628221       -63.5296
    -0.41736100      0.7098736       7643.217     0.07857750       58.44413     -117.41137       6943.514     0.15534328       -63.5371
    -0.41356100      0.7051176       7644.251     0.07857475       58.48072     -117.52131       6943.306     0.15409458       -63.5442
    -0.40975700      0.7003567       7645.552     0.07857202       58.52891     -117.65211       6943.099     0.15252419       -63.5508
    -0.40594900      0.6955907       7647.126     0.07856931       58.58915     -117.80421       6942.893     0.15062302       -63.5568
    -0.40213700      0.6908198       7648.976     0.07856663       58.66162     -117.97764       6942.688     0.14838878       -63.5622
    -0.39832200      0.6860451       7651.102     0.07856397       58.74630     -118.17236       6942.483     0.14582190       -63.5669
    -0.39450400      0.6812666       7653.570     0.07856142       58.84574     -118.39345       6942.279     0.14284171       -63.5710
    -0.39068200      0.6764831       7656.289     0.07855898       58.95578     -118.63336       6942.079     0.13955869       -63.5746
    -0.38685700      0.6716959       7659.235     0.07855666       59.07538     -118.89036       6941.880     0.13600046       -63.5777
    -0.38302800      0.6669036       7662.387     0.07855445       59.20328     -119.16218       6941.687     0.13219484       -63.5805
    -0.37919500      0.6621064       7665.713     0.07855238       59.33812     -119.44619       6941.501     0.12817782       -63.5829
    -0.37535900      0.6573054       7669.183     0.07855045       59.47871     -119.73980       6941.323     0.12398799       -63.5849
    -0.37152000      0.6525006       7672.770     0.07854865       59.62415     -120.04048       6941.154     0.11965613       -63.5864
    -0.36767700      0.6476909       7676.454     0.07854701       59.77397     -120.34624       6940.997     0.11520808       -63.5872
    -0.36383100      0.6428773       7680.217     0.07854555       59.92780     -120.65563       6940.848     0.11066460       -63.5871
    -0.35998100      0.6380588       7684.037     0.07854421       60.08502     -120.96721       6940.704     0.10605176       -63.5862
    -0.35612800      0.6332365       7687.885     0.07854297       60.24445     -121.27890       6940.564     0.10140494       -63.5844
    -0.35227200      0.6284105       7691.721     0.07854181       60.40431     -121.58781       6940.426     0.09677182       -63.5820
    -0.34841200      0.6235795       7695.503     0.07854073       60.56246     -121.89072       6940.292     0.09220547       -63.5791
    -0.34454900      0.6187447       7699.219     0.07853972       60.71808     -122.18697       6940.161     0.08771827       -63.5759
    -0.34068300      0.6139061       7702.864     0.07853879       60.87097     -122.47628       6940.034     0.08331680       -63.5725
    -0.33681300      0.6090626       7706.441     0.07853793       61.02144     -122.75898       6939.909     0.07899756       -63.5688
    -0.33294100      0.6042165       7709.955     0.07853713       61.16989     -123.03546       6939.787     0.07475334       -63.5647
    -0.32906500      0.5993655       7713.416     0.07853641       61.31665     -123.30616       6939.669     0.07057425       -63.5601
    -0.32518500      0.5945094       7716.837     0.07853580       61.46219     -123.57186       6939.560     0.06644370       -63.5552
    -0.32130300      0.5896508       7720.236     0.07853533       61.60717     -123.83368       6939.463     0.06233881       -63.5497
    -0.31741800      0.5847885       7723.631     0.07853501       61.75229     -124.09268       6939.380     0.05823969       -63.5437
    -0.31352900      0.5799212       7727.021     0.07853484       61.89760     -124.34895       6939.311     0.05414566       -63.5371
    -0.30963700      0.5750501       7730.386     0.07853482       62.04222     -124.60110       6939.253     0.05008279       -63.5301
    -0.30574300      0.5701765       7733.687     0.07853492       62.18451     -124.84674       6939.203     0.04609665       -63.5227
    -0.30184500      0.5652979       7736.886     0.07853514       62.32277     -125.08350       6939.158     0.04223278       -63.5153
    -0.29794400      0.5604155       7739.965     0.07853547       62.45614     -125.31025       6939.116     0.03851584       -63.5078
    -0.29404000      0.5555294       7742.916     0.07853583       62.58477     -125.52706       6939.071     0.03495169       -63.5003
    -0.29013400      0.5506408       7745.747     0.07853616       62.70921     -125.73440       6939.024     0.03153286       -63.4926
    -0.28622400      0.5457472       7748.451     0.07853642       62.82944     -125.93176       6938.973     0.02826810       -63.4846
    -0.28231200      0.5408511       7750.987     0.07853657       62.94392     -126.11637       6938.917     0.02520583       -63.4765
    -0.27839700      0.5359512       7753.343     0.07853663       63.05172     -126.28725       6938.862     0.02236121       -63.4683
    -0.27447900      0.5310476       7755.494     0.07853664       63.15157     -126.44269       6938.806     0.01976339       -63.4603
    -0.27055900      0.5261414       7757.438     0.07853666       63.24311     -126.58241       6938.755     0.01741535       -63.4524
    -0.26663600      0.5212315       7759.201     0.07853677       63.32719     -126.70796       6938.711     0.01528744       -63.4446
    -0.26271000      0.5163179       7760.832     0.07853699       63.40587     -126.82285       6938.676     0.01331732       -63.4370
    -0.25878200      0.5114018       7762.394     0.07853734       63.48180     -126.93149       6938.652     0.01143095       -63.4291
    -0.25485100      0.5064819       7763.936     0.07853776       63.55725     -127.03766       6938.633     0.00956971       -63.4211
    -0.25091800      0.5015594       7765.475     0.07853818       63.63317     -127.14307       6938.617     0.00771061       -63.4127
    -0.24698200      0.4966333       7767.000     0.07853858       63.70906     -127.24706       6938.600     0.00586954       -63.4041
    -0.24304500      0.4917059       7768.477     0.07853895       63.78343     -127.34739       6938.581     0.00408601       -63.3955
    -0.23910400      0.4867735       7769.869     0.07853928       63.85461     -127.44143       6938.562     0.00240527       -63.3868
    -0.23516200      0.4818398       7771.129     0.07853954       63.92080     -127.52605       6938.541     0.00088283       -63.3783
    -0.23121800      0.4769036       7772.291     0.07853974       63.98323     -127.60333       6938.521    -0.00052015       -63.3698
    -0.22727200      0.4719650       7773.371     0.07853992       64.04263     -127.67436       6938.502    -0.00182373       -63.3612
    -0.22332300      0.4670225       7774.380     0.07854010       64.09946     -127.74000       6938.486    -0.00304305       -63.3527
    -0.21937300      0.4620788       7775.320     0.07854030       64.15362     -127.80031       6938.471    -0.00417806       -63.3441
    -0.21542100      0.4571327       7776.180     0.07854052       64.20451     -127.85468       6938.457    -0.00521583       -63.3357
    -0.21146700      0.4521840       7776.947     0.07854075       64.25149     -127.90240       6938.445    -0.00614197       -63.3274
    -0.20751100      0.4472328       7777.605     0.07854095       64.29383     -127.94255       6938.431    -0.00693675       -63.3195
    -0.20355400      0.4422804       7778.179     0.07854112       64.33263     -127.97668       6938.418    -0.00763005       -63.3118
    -0.19959600      0.4373267       7778.700     0.07854130       64.36930     -128.00671       6938.408    -0.00825856       -63.3041
    -0.19563600      0.4323705       7779.182     0.07854152       64.40451     -128.03345       6938.403    -0.00884079       -63.2963
    -0.19167500      0.4274130       7779.630     0.07854181       64.43839     -128.05700       6938.404    -0.00938159       -63.2884
    -0.18771300      0.4224543       7780.039     0.07854216       64.47071     -128.07710       6938.413    -0.00987594       -63.2805
    -0.18374900      0.4174931       7780.391     0.07854255       64.50065     -128.09249       6938.427    -0.01030065       -63.2726
    -0.17978500      0.4125319       7780.686     0.07854298       64.52818     -128.10340       6938.447    -0.01065693       -63.2647
    -0.17582000      0.4075695       7780.933     0.07854342       64.55360     -128.11057       6938.471    -0.01095524       -63.2569
    -0.17185400      0.4026058       7781.129     0.07854386       64.57679     -128.11397       6938.498    -0.01119233       -63.2493
    -0.16788700      0.3976408       7781.273     0.07854430       64.59768     -128.11357       6938.527    -0.01136668       -63.2418
    -0.16392000      0.3926758       7781.365     0.07854474       64.61613     -128.10941       6938.558    -0.01147758       -63.2344
    -0.15995300      0.3877109       7781.415     0.07854519       64.63253     -128.10227       6938.590    -0.01153740       -63.2273
    -0.15598500      0.3827447       7781.452     0.07854569       64.64809     -128.09402       6938.626    -0.01158201       -63.2203
    -0.15201800      0.3777797       7781.491     0.07854624       64.66343     -128.08564       6938.667    -0.01162961       -63.2133
    -0.14805000      0.3728135       7781.543     0.07854685       64.67894     -128.07778       6938.712    -0.01169200       -63.2063
    -0.14408200      0.3678473       7781.617     0.07854751       64.69505     -128.07118       6938.762    -0.01178150       -63.1994
    -0.14011500      0.3628824       7781.719     0.07854822       64.71196     -128.06624       6938.817    -0.01190453       -63.1925
    -0.13614900      0.3579186       7781.840     0.07854898       64.72929     -128.06232       6938.877    -0.01205090       -63.1856
    -0.13218200      0.3529537       7781.978     0.07854978       64.74687     -128.05926       6938.943    -0.01221751       -63.1788
    -0.12821700      0.3479912       7782.130     0.07855063       64.76451     -128.05687       6939.014    -0.01240068       -63.1721
    -0.12425300      0.3430300       7782.299     0.07855151       64.78231     -128.05548       6939.091    -0.01260464       -63.1655
    -0.12028900      0.3380688       7782.470     0.07855244       64.79969     -128.05391       6939.173    -0.01281141       -63.1590
    -0.11632700      0.3331101       7782.636     0.07855343       64.81639     -128.05162       6939.262    -0.01301256       -63.1527
    -0.11236700      0.3281539       7782.791     0.07855448       64.83218     -128.04809       6939.357    -0.01319973       -63.1464
    -0.10840800      0.3231990       7782.908     0.07855560       64.84615     -128.04138       6939.457    -0.01334051       -63.1402
    -0.10445100      0.3182466       7782.972     0.07855677       64.85785     -128.03052       6939.563    -0.01341788       -63.1341
    -0.10049600      0.3132966       7782.995     0.07855799       64.86765     -128.01639       6939.673    -0.01344614       -63.1280
    -0.09654300      0.3083492       7782.979     0.07855926       64.87554     -127.99901       6939.789    -0.01342573       -63.1221
    -0.09259200      0.3034043       7782.919     0.07856059       64.88150     -127.97827       6939.908    -0.01335404       -63.1162
    -0.08864500      0.2984643       7782.831     0.07856196       64.88610     -127.95518       6940.032    -0.01324771       -63.1104
    -0.08470000      0.2935269       7782.746     0.07856338       64.89043     -127.93207       6940.160    -0.01314511       -63.1047
    -0.08075800      0.2885932       7782.674     0.07856484       64.89485     -127.90969       6940.292    -0.01305852       -63.0991
    -0.07681900      0.2836633       7782.627     0.07856634       64.89977     -127.88891       6940.428    -0.01300100       -63.0936
    -0.07288400      0.2787384       7782.619     0.07856786       64.90579     -127.87093       6940.567    -0.01299139       -63.0882
    -0.06895200      0.2738173       7782.626     0.07856942       64.91190     -127.85390       6940.709    -0.01299997       -63.0829
    -0.06502500      0.2689024       7782.641     0.07857100       64.91783     -127.83737       6940.855    -0.01301849       -63.0778
    -0.06110200      0.2639925       7782.657     0.07857260       64.92331     -127.82078       6941.004    -0.01303755       -63.0729
    -0.05718300      0.2590876       7782.657     0.07857422       64.92785     -127.80312       6941.154    -0.01303787       -63.0681
    -0.05326900      0.2541890       7782.644     0.07857586       64.93142     -127.78447       6941.307    -0.01302227       -63.0634
    -0.04936000      0.2492966       7782.618     0.07857753       64.93400     -127.76481       6941.462    -0.01298977       -63.0589
    -0.04545600      0.2444105       7782.577     0.07857922       64.93558     -127.74414       6941.620    -0.01294025       -63.0546
    -0.04155800      0.2395319       7782.517     0.07858094       64.93599     -127.72224       6941.778    -0.01286792       -63.0505
    -0.03766600      0.2346608       7782.447     0.07858269       64.93545     -127.69968       6941.938    -0.01278335       -63.0466
    -0.03377900      0.2297960       7782.368     0.07858446       64.93395     -127.67662       6942.100    -0.01268850       -63.0430
    -0.02990000      0.2249412       7782.282     0.07858627       64.93148     -127.65319       6942.263    -0.01258506       -63.0396
    -0.02602700      0.2200939       7782.188     0.07858810       64.92803     -127.62930       6942.429    -0.01247135       -63.0365
    -0.02216100      0.2152553       7782.085     0.07858997       64.92364     -127.60486       6942.596    -0.01234724       -63.0336
    -0.01830200      0.2104255       7781.974     0.07859186       64.91831     -127.57982       6942.767    -0.01221263       -63.0310
    -0.01445200      0.2056070       7781.852     0.07859377       64.91202     -127.55403       6942.940    -0.01206567       -63.0285
    -0.01060900      0.2007972       7781.713     0.07859571       64.90454     -127.52693       6943.116    -0.01189694       -63.0263
    -0.00677500      0.1959987       7781.546     0.07859767       64.89562     -127.49780       6943.295    -0.01169633       -63.0242
    -0.00295000      0.1912115       7781.371     0.07859965       64.88581     -127.46795       6943.477    -0.01148410       -63.0223
     0.00086600      0.1864355       7781.189     0.07860165       64.87528     -127.43772       6943.661    -0.01126518       -63.0205
     0.00467200      0.1816721       7781.008     0.07860368       64.86423     -127.40748       6943.848    -0.01104608       -63.0190
     0.00846900      0.1769199       7780.834     0.07860573       64.85297     -127.37777       6944.037    -0.01083639       -63.0176
     0.01225500      0.1721815       7780.676     0.07860783       64.84176     -127.34920       6944.229    -0.01064551       -63.0164
     0.01603000      0.1674568       7780.534     0.07860996       64.83061     -127.32187       6944.422    -0.01047333       -63.0154
     0.01979300      0.1627472       7780.406     0.07861212       64.81957     -127.29576       6944.616    -0.01031966       -63.0146
     0.02354500      0.1580513       7780.292     0.07861432       64.80863     -127.27076       6944.811    -0.01018196       -63.0140
     0.02728400      0.1533717       7780.186     0.07861656       64.79768     -127.24652       6945.005    -0.01005408       -63.0135
     0.03101100      0.1487071       7780.078     0.07861886       64.78639     -127.22234       6945.197    -0.00992354       -63.0131
     0.03472500      0.1440588       7779.965     0.07862119       64.77447     -127.19813       6945.387    -0.00978703       -63.0130
     0.03842500      0.1394280       7779.846     0.07862354       64.76188     -127.17383       6945.576    -0.00964299       -63.0130
     0.04211000      0.1348160       7779.721     0.07862592       64.74872     -127.14948       6945.763    -0.00949249       -63.0133
     0.04578000      0.1302228       7779.594     0.07862830       64.73519     -127.12522       6945.947    -0.00933812       -63.0137
     0.04943500      0.1256483       7779.465     0.07863068       64.72148     -127.10119       6946.129    -0.00918259       -63.0142
     0.05307400      0.1210939       7779.333     0.07863305       64.70763     -127.07727       6946.308    -0.00902352       -63.0148
     0.05669700      0.1165594       7779.196     0.07863538       64.69342     -127.05338       6946.483    -0.00885808       -63.0156
     0.06030200      0.1120476       7779.048     0.07863767       64.67847     -127.02917       6946.656    -0.00867993       -63.0165
     0.06388800      0.1075594       7778.882     0.07863991       64.66241     -127.00417       6946.825    -0.00847934       -63.0177
     0.06745600      0.1030939       7778.691     0.07864210       64.64495     -126.97786       6946.991    -0.00824769       -63.0192
     0.07100400      0.0986533       7778.467     0.07864427       64.62589     -126.94961       6947.156    -0.00797811       -63.0208
     0.07455500      0.0942090       7778.206     0.07864641       64.60503     -126.91886       6947.319    -0.00766227       -63.0227
     0.07810400      0.0897672       7777.899     0.07864846       64.58218     -126.88517       6947.481    -0.00729187       -63.0248
     0.07810400      0.0897672       7777.899     0.07864846       64.58218     -126.88517       6947.481    -0.00729187       -63.0248
     0.08145500      0.0855732       7777.565     0.07865042       64.55877     -126.85055       6947.630    -0.00688886       -63.0268
     0.08437900      0.0819136       7777.240     0.07865212       64.53697     -126.81802       6947.758    -0.00649600       -63.0287
     0.08699300      0.0786421       7776.924     0.07865362       64.51644     -126.78730       6947.872    -0.00611426       -63.0305
     0.08934300      0.0757009       7776.620     0.07865495       64.49715     -126.75840       6947.972    -0.00574699       -63.0321
     0.09147000      0.0730388       7776.330     0.07865614       64.47910     -126.73130       6948.062    -0.00539740       -63.0336
     0.09340800      0.0706133       7776.052     0.07865722       64.46211     -126.70564       6948.142    -0.00506117       -63.0351
     0.09518500      0.0683892       7775.786     0.07865820       64.44615     -126.68145       6948.215    -0.00474061       -63.0364
     0.09682500      0.0663367       7775.535     0.07865909       64.43118     -126.65874       6948.282    -0.00443700       -63.0376
     0.09834600      0.0644330       7775.296     0.07865991       64.41708     -126.63733       6948.343    -0.00414858       -63.0388
     0.09976600      0.0626558       7775.069     0.07866067       64.40374     -126.61709       6948.400    -0.00387404       -63.0399
     0.10109800      0.0609887       7774.851     0.07866137       64.39107     -126.59787       6948.452    -0.00361163       -63.0409
     0.10235500      0.0594155       7774.643     0.07866203       64.37897     -126.57955       6948.501    -0.00336009       -63.0419
     0.10354600      0.0579249       7774.443     0.07866264       64.36737     -126.56203       6948.546    -0.00311811       -63.0429
     0.10468200      0.0565031       7774.249     0.07866322       64.35621     -126.54520       6948.590    -0.00288447       -63.0438
     0.10577000      0.0551414       7774.062     0.07866378       64.34542     -126.52897       6948.631    -0.00265819       -63.0447
     0.10681700      0.0538310       7773.880     0.07866431       64.33496     -126.51326       6948.670    -0.00243820       -63.0456
     0.10782900      0.0525645       7773.702     0.07866481       64.32477     -126.49799       6948.707    -0.00222359       -63.0465
     0.10881300      0.0513329       7773.528     0.07866530       64.31480     -126.48310       6948.743    -0.00201349       -63.0473
     0.10977300      0.0501314       7773.357     0.07866578       64.30502     -126.46851       6948.778    -0.00180703       -63.0482
     0.11071400      0.0489537       7773.188     0.07866624       64.29538     -126.45418       6948.812    -0.00160350       -63.0490
     0.11164100      0.0477935       7773.021     0.07866669       64.28585     -126.44002       6948.845    -0.00140203       -63.0499
     0.11255700      0.0466471       7772.856     0.07866713       64.27639     -126.42600       6948.878    -0.00120197       -63.0507
     0.11346800      0.0455069       7772.691     0.07866757       64.26696     -126.41206       6948.910    -0.00100251       -63.0516
     0.11437700      0.0443692       7772.525     0.07866801       64.25753     -126.39814       6948.941    -0.00080297       -63.0524
     0.11528700      0.0432303       7772.359     0.07866844       64.24806     -126.38419       6948.973    -0.00060260       -63.0533
     0.11620400      0.0420826       7772.192     0.07866888       64.23851     -126.37016       6949.005    -0.00040062       -63.0541
     0.11713100      0.0409224       7772.023     0.07866932       64.22884     -126.35598       6949.036    -0.00019620       -63.0550
     0.11807200      0.0397447       7771.851     0.07866976       64.21901     -126.34160       6949.068     0.00001146       -63.0559
     0.11903300      0.0385419       7771.676     0.07867022       64.20898     -126.32695       6949.101     0.00022328       -63.0569
     0.12001700      0.0373104       7771.496     0.07867068       64.19870     -126.31198       6949.134     0.00044026       -63.0578
     0.12103000      0.0360426       7771.311     0.07867115       64.18812     -126.29659       6949.167     0.00066350       -63.0588
     0.12207700      0.0347322       7771.120     0.07867164       64.17717     -126.28072       6949.202     0.00089422       -63.0599
     0.12316600      0.0333692       7770.921     0.07867215       64.16579     -126.26427       6949.237     0.00113384       -63.0609
     0.12430300      0.0319462       7770.714     0.07867267       64.15390     -126.24712       6949.274     0.00138403       -63.0621
     0.12549600      0.0304531       7770.497     0.07867322       64.14141     -126.22916       6949.312     0.00164664       -63.0633
     0.12675400      0.0288786       7770.267     0.07867380       64.12820     -126.21023       6949.352     0.00192413       -63.0646
     0.12808800      0.0272090       7770.023     0.07867441       64.11417     -126.19016       6949.394     0.00221916       -63.0660
     0.12951000      0.0254293       7769.761     0.07867505       64.09913     -126.16873       6949.438     0.00253536       -63.0675
     0.13103400      0.0235219       7769.478     0.07867574       64.08291     -126.14566       6949.484     0.00287717       -63.0691
     0.13267600      0.0214668       7769.169     0.07867647       64.06524     -126.12061       6949.534     0.00324985       -63.0709
     0.13445700      0.0192378       7768.828     0.07867725       64.04583     -126.09315       6949.586     0.00366124       -63.0729
     0.13640000      0.0168060       7768.442     0.07867808       64.02404     -126.06219       6949.642     0.00412842       -63.0750
     0.13853300      0.0141364       7767.990     0.07867896       63.99904     -126.02634       6949.702     0.00467406       -63.0775
     0.14089000      0.0111865       7767.460     0.07867989       63.97024     -125.98480       6949.765     0.00531395       -63.0803
     0.14351100      0.0079061       7766.828     0.07868088       63.93655     -125.93577       6949.833     0.00607649       -63.0835
     0.14647000      0.0042028       7766.065     0.07868195       63.89663     -125.87705       6949.905     0.00699846       -63.0871
     0.14982800      0.0000000       7765.131     0.07868313       63.84881     -125.80599       6949.981     0.00812670       -63.0914
