     variables=          x_bl,          y_bl,        x_norm,         ps_bl,         cp_bl,         xplus,         yplus,         zplus,          tau_w
     0.85969000    -0.49225700     0.99999302   882016322.94     0.02498683     0.00000604     0.00014940     0.00014940     0.00002446
     0.85962400    -0.49291600     0.99991625   882168620.37     0.02643817     0.00004647     0.00019133     0.00019133    -0.00004055
     0.85950100    -0.49355000     0.99977318   882292012.24     0.02761404     0.00018803     0.00040933     0.00040933    -0.00018318
     0.85932900    -0.49416200     0.99957310   882431536.33     0.02894365     0.00036902     0.00056868     0.00056868    -0.00034466
     0.85911000    -0.49475200     0.99931836   882548481.97     0.03005809     0.00056812     0.00069697     0.00069697    -0.00049858
     0.85884700    -0.49532400     0.99901244   882630207.92     0.03083691     0.00077094     0.00080186     0.00080186    -0.00062977
     0.85854600    -0.49587900     0.99866232   882696260.86     0.03146637     0.00096197     0.00088802     0.00088802    -0.00073566
     0.85821300    -0.49641900     0.99827497   882751670.16     0.03199440     0.00114314     0.00096644     0.00096644    -0.00083712
     0.85785500    -0.49694000     0.99785855   882796564.51     0.03242222     0.00132311     0.00104685     0.00104685    -0.00096337
     0.85748000    -0.49743200     0.99742234   882834008.97     0.03277905     0.00151328     0.00113524     0.00113524    -0.00113015
     0.85708600    -0.49789100     0.99696404   882876271.22     0.03318179     0.00172000     0.00122147     0.00122147    -0.00131361
     0.85667200    -0.49831400     0.99648248   882934201.09     0.03373384     0.00192375     0.00129289     0.00129289    -0.00147721
     0.85623600    -0.49869900     0.99597532   883004045.10     0.03439943     0.00209677     0.00133346     0.00133346    -0.00157277
     0.85577900    -0.49904700     0.99544374   883077354.16     0.03509803     0.00219593     0.00132670     0.00132670    -0.00155467
     0.85530000    -0.49935500     0.99488656   883155147.10     0.03583937     0.00217455     0.00125377     0.00125377    -0.00138367
     0.85479900    -0.49962300     0.99430380   883227629.65     0.03653010     0.00197496     0.00109131     0.00109131    -0.00103808
     0.85427200    -0.49985000     0.99369079   883286498.09     0.03709109     0.00150478     0.00079586     0.00079586    -0.00054474
