               variables=             ss           x_bl          delta        delta_1        delta_2              H             Ue            tke            dps            rho          tau_w
          -7.96901483e-04          -1.64805000e-05           2.27236469e-02          -3.74120041e-03          -5.71357576e-03           6.54791423e-01          -1.07152783e+00           5.76220833e-03          -1.58029671e+01           9.77280405e-01           5.39079464e-02
          -1.58568877e-03           2.70014000e-05           2.26350432e-02          -4.04699011e-03          -6.18634634e-03           6.54180979e-01          -1.03391143e+00           5.83355599e-03          -1.58447260e+01           9.79599337e-01           5.77266773e-02
          -2.37062817e-03           1.14192300e-04           2.28005280e-02          -4.44791762e-03          -6.82488808e-03           6.51720228e-01          -9.90376598e-01           5.90759458e-03          -1.55522609e+01           9.82058138e-01           6.09939186e-02
          -3.15386860e-03           2.45524300e-04           2.30620332e-02          -4.90576627e-03          -7.57362702e-03           6.47743315e-01          -9.43547075e-01           5.98733362e-03          -1.50881494e+01           9.84621531e-01           6.40787339e-02
          -3.93584542e-03           4.21181600e-04           2.32884876e-02          -5.39285185e-03          -8.39629500e-03           6.42289468e-01          -8.94435685e-01           6.07592266e-03          -1.45658936e+01           9.87278441e-01           6.76575753e-02
          -4.71195179e-03           6.41035700e-04           2.32194120e-02          -5.89825443e-03          -9.29669408e-03           6.34446436e-01          -8.41162877e-01           6.18504877e-03          -1.41634223e+01           9.90131042e-01           7.27624140e-02
          -5.47528608e-03           9.12058100e-04           2.36927553e-02          -6.90976159e-03          -1.11822942e-02           6.17919853e-01          -7.66763385e-01           6.31230104e-03          -1.32058052e+01           9.93324013e-01           7.85470222e-02
          -6.23077008e-03           1.24760800e-03           2.41417159e-02          -8.39951138e-03          -1.42336519e-02           5.90116396e-01          -6.75069842e-01           6.47825104e-03          -1.21440570e+01           9.96874244e-01           8.16917604e-02
          -6.99844035e-03           1.66647300e-03           2.46454646e-02          -1.04298278e-02          -1.88339491e-02           5.53778061e-01          -5.76177874e-01           6.66963052e-03          -1.10194368e+01           1.00040596e+00           7.89397726e-02
          -7.80963912e-03           2.18049810e-03           2.50253644e-02          -1.26096865e-02          -2.42701248e-02           5.19555900e-01          -4.89512247e-01           6.86343332e-03          -1.00639992e+01           1.00354194e+00           7.17505401e-02
          -8.67473835e-03           2.78583030e-03           2.49923459e-02          -1.45229962e-02          -2.95552919e-02           4.91383953e-01          -4.19653720e-01           7.07071552e-03          -9.43483025e+00           1.00627012e+00           6.51700874e-02
          -9.56985904e-03           3.46094000e-03           2.50221489e-02          -1.79993260e-02          -4.03919913e-02           4.45616208e-01          -3.36763719e-01           7.32567695e-03          -8.69923838e+00           1.00906782e+00           6.20890828e-02
