               variables=             ss           x_bl          delta        delta_1        delta_2              H             Ue            tke            dps            rho          tau_w
           8.20486201e-04           9.40392000e-05           2.21303151e-02          -2.79286883e-03          -4.35462372e-03           6.41357098e-01           1.17072552e+00           5.62047925e-03          -1.55210994e+01           9.84678325e-01           4.11529367e-02
           1.65545341e-03           2.02231000e-04           2.20385022e-02          -2.55703711e-03          -4.04340968e-03           6.32396247e-01           1.19559669e+00           5.58531244e-03          -1.51819013e+01           9.83281675e-01           3.73336785e-02
           2.50641673e-03           3.41258400e-04           2.20284124e-02          -2.36138777e-03          -3.79681833e-03           6.21938573e-01           1.21643515e+00           5.55384023e-03          -1.47990662e+01           9.82047238e-01           3.40134809e-02
           3.37399314e-03           5.07387200e-04           2.21134412e-02          -2.21202610e-03          -3.61767341e-03           6.11449917e-01           1.23331655e+00           5.52503656e-03          -1.43972670e+01           9.80995939e-01           3.13243612e-02
           4.25745666e-03           6.96090200e-04           2.22910239e-02          -2.10877352e-03          -3.50054116e-03           6.02413577e-01           1.24652814e+00           5.49810197e-03          -1.39827147e+01           9.80132520e-01           2.94128608e-02
           5.15266980e-03           9.01980900e-04           2.24511267e-02          -2.01648389e-03          -3.39215657e-03           5.94454838e-01           1.25848278e+00           5.47404061e-03          -1.35683825e+01           9.79329364e-01           2.83526473e-02
           6.05147138e-03           1.12359120e-03           2.23415236e-02          -1.86918536e-03          -3.20275228e-03           5.83618464e-01           1.27342404e+00           5.45676393e-03          -1.32006954e+01           9.78329969e-01           2.77859117e-02
           6.95137209e-03           1.36377190e-03           2.20805575e-02          -1.68791098e-03          -2.96706477e-03           5.68882417e-01           1.29043673e+00           5.44353628e-03          -1.27889777e+01           9.77188456e-01           2.72095940e-02
           7.85252421e-03           1.62600620e-03           2.18060534e-02          -1.49293783e-03          -2.72027806e-03           5.48818095e-01           1.30776677e+00           5.43122484e-03          -1.22695507e+01           9.76012038e-01           2.62807773e-02
           8.75832818e-03           1.91445890e-03           2.14716503e-02          -1.28481498e-03          -2.46728079e-03           5.20741290e-01           1.32512851e+00           5.42224397e-03          -1.16749160e+01           9.74799409e-01           2.48016723e-02
           9.67584449e-03           2.23071940e-03           2.11967739e-02          -1.09031894e-03          -2.24462648e-03           4.85746271e-01           1.34040362e+00           5.41441940e-03          -1.10487794e+01           9.73694257e-01           2.29602863e-02
           1.06081381e-02           2.57271710e-03           2.10058618e-02          -9.20814239e-04          -2.06253988e-03           4.46446757e-01           1.35317110e+00           5.40603627e-03          -1.04382542e+01           9.72743436e-01           2.11069561e-02
           1.15566037e-02           2.93768200e-03           2.08853923e-02          -7.70896879e-04          -1.91003534e-03           4.03603464e-01           1.36389688e+00           5.39740763e-03          -9.86370386e+00           9.71928230e-01           1.94457421e-02
           1.25211825e-02           3.32205160e-03           2.08013427e-02          -6.39544999e-04          -1.78076447e-03           3.59140701e-01           1.37314861e+00           5.38867091e-03          -9.33542980e+00           9.71217739e-01           1.81217272e-02
           1.34984506e-02           3.72140740e-03           2.05078874e-02          -4.84905286e-04          -1.61765180e-03           2.99758752e-01           1.38400446e+00           5.38758567e-03          -8.83862111e+00           9.70378341e-01           1.71854893e-02
           1.44841463e-02           4.13442360e-03           2.00978147e-02          -3.23351386e-04          -1.44295792e-03           2.24089269e-01           1.39564369e+00           5.39201833e-03          -8.33162647e+00           9.69466555e-01           1.64793407e-02
           1.54769097e-02           4.56191740e-03           1.98223150e-02          -1.82938487e-04          -1.29576474e-03           1.41181869e-01           1.40545744e+00           5.39259703e-03          -7.81027404e+00           9.68689492e-01           1.58526900e-02
           1.64763864e-02           5.00512450e-03           1.94710208e-02          -3.42526040e-05          -1.14049700e-03           3.00330506e-02           1.41566514e+00           5.39742521e-03          -7.27334557e+00           9.67871570e-01           1.52118649e-02
           1.74832486e-02           5.46569800e-03           1.90403383e-02           1.21283439e-04          -9.81027438e-04          -1.23628998e-01           1.42629594e+00           5.41043001e-03          -6.71485388e+00           9.67006651e-01           1.44919720e-02
           1.84994607e-02           5.94506410e-03           1.83398398e-02           3.08628914e-04          -7.88293249e-04          -3.91515358e-01           1.43929633e+00           5.44364412e-03          -6.10646569e+00           9.65936619e-01           1.36895703e-02
           1.95262634e-02           6.44363420e-03           1.75700248e-02           4.97637485e-04          -6.00203405e-04          -8.29114731e-01           1.45233172e+00           5.48682486e-03          -5.47180772e+00           9.64845077e-01           1.28349333e-02
           2.05646995e-02           6.96174570e-03           1.69737254e-02           6.61069096e-04          -4.49672366e-04          -1.47011279e+00           1.46287206e+00           5.51870309e-03          -4.86146582e+00           9.63947990e-01           1.19494094e-02
           2.16158689e-02           7.49980330e-03           1.62990597e-02           8.28890806e-04          -3.00222555e-04          -2.76092116e+00           1.47370086e+00           5.55653577e-03          -4.21771019e+00           9.63017039e-01           1.10452698e-02
           2.26812347e-02           8.05838220e-03           1.55135053e-02           1.00269904e-03          -1.50315662e-04          -6.67062247e+00           1.48517283e+00           5.60833591e-03          -3.52679895e+00           9.62024667e-01           1.01371326e-02
           2.37627739e-02           8.63769560e-03           1.43821737e-02           1.19948022e-03           2.00199428e-05           5.99142679e+01           1.49985204e+00           5.70523480e-03          -2.69450622e+00           9.60754836e-01           9.25812915e-03
           2.48616398e-02           9.23705470e-03           1.34101814e-02           1.37095445e-03           1.55972481e-04           8.78972012e+00           1.51219271e+00           5.80438996e-03          -1.89640345e+00           9.59685609e-01           8.44582510e-03
           2.59784923e-02           9.85540360e-03           1.23131064e-02           1.53917681e-03           2.84779526e-04           5.40480150e+00           1.52540155e+00           5.93113687e-03          -1.02348465e+00           9.58549619e-01           7.72506136e-03
           2.71134395e-02           1.04912529e-02           1.05456196e-02           1.72963663e-03           4.34885812e-04           3.97722019e+00           1.54537053e+00           6.12663338e-03           2.30651248e-01           9.56832910e-01           7.11414071e-03
           2.82652137e-02           1.11426096e-02           5.35221459e-03           1.95435764e-03           6.16583489e-04           3.16965614e+00           1.58728910e+00           8.72806933e-03           4.02346843e+00           9.51935334e-01           6.61497547e-03
           2.94326593e-02           1.18086124e-02           5.46127574e-03           2.01506989e-03           6.31243581e-04           3.19222238e+00           1.58329966e+00           8.67910945e-03           3.99112196e+00           9.52313503e-01           6.20416325e-03
           3.06153487e-02           1.24889761e-02           5.59836557e-03           2.07422840e-03           6.46694444e-04           3.20743193e+00           1.57904356e+00           8.61100332e-03           3.91451191e+00           9.52709734e-01           5.86137803e-03
           3.18130558e-02           1.31835099e-02           5.73813286e-03           2.12971933e-03           6.60862941e-04           3.22263392e+00           1.57480799e+00           8.54022066e-03           3.82091759e+00           9.53098708e-01           5.57505372e-03
           3.30256686e-02           1.38920667e-02           5.85827811e-03           2.18303215e-03           6.74985581e-04           3.23419080e+00           1.57083035e+00           8.48318919e-03           3.72877034e+00           9.53463218e-01           5.33605769e-03
           3.42531285e-02           1.46145178e-02           5.96296083e-03           2.23406658e-03           6.88958436e-04           3.24267251e+00           1.56706469e+00           8.43749582e-03           3.63704765e+00           9.53808222e-01           5.13783705e-03
           3.54954197e-02           1.53507404e-02           6.05538751e-03           2.28272336e-03           7.02712540e-04           3.24844546e+00           1.56347979e+00           8.40110488e-03           3.54495092e+00           9.54137253e-01           4.97583542e-03
           3.67525439e-02           1.61006059e-02           6.19035344e-03           2.32994875e-03           7.17381171e-04           3.24785322e+00           1.55960671e+00           8.33737072e-03           3.42811096e+00           9.54486466e-01           4.84598397e-03
           3.80245149e-02           1.68639757e-02           6.31049884e-03           2.37345690e-03           7.30708571e-04           3.24815802e+00           1.55593906e+00           8.28242923e-03           3.31581716e+00           9.54815925e-01           4.74546417e-03
           3.93113307e-02           1.76406857e-02           6.41610176e-03           2.41444583e-03           7.43893998e-04           3.24568532e+00           1.55246761e+00           8.23635138e-03           3.20707747e+00           9.55127149e-01           4.67282012e-03
           4.06129712e-02           1.84305422e-02           6.50973741e-03           2.45272379e-03           7.56877131e-04           3.24058383e+00           1.54916728e+00           8.19748255e-03           3.10020557e+00           9.55422712e-01           4.62719781e-03
           4.19293821e-02           1.92333106e-02           6.59338175e-03           2.48808668e-03           7.69611883e-04           3.23291094e+00           1.54602021e+00           8.16442116e-03           2.99381945e+00           9.55704423e-01           4.60757533e-03
           4.32604471e-02           2.00487040e-02           6.66895615e-03           2.52176036e-03           7.83418906e-04           3.21891691e+00           1.54301107e+00           8.13577883e-03           2.88691861e+00           9.55973729e-01           4.61411414e-03
           4.46059235e-02           2.08763350e-02           6.77809305e-03           2.55048609e-03           7.95559424e-04           3.20590268e+00           1.53986350e+00           8.08548519e-03           2.76680211e+00           9.56251642e-01           4.64782909e-03
