           y_out     y_out_norm         PT_out    density_out          u_out          v_out         ps_out          omega          angle
    -0.57356300      0.9053705       7719.643     0.07982821       61.40669     -121.64464       6949.772     0.06252998       -63.2152
    -0.56992400      0.9008160       7717.702     0.07982471       61.32511     -121.52028       6949.597     0.06486213       -63.2222
    -0.56628100      0.8962566       7715.714     0.07982103       61.24224     -121.39326       6949.409     0.06725063       -63.2293
    -0.56263400      0.8916921       7713.686     0.07981722       61.15821     -121.26412       6949.208     0.06968684       -63.2364
    -0.55898300      0.8871227       7711.621     0.07981328       61.07297     -121.13301       6948.996     0.07216804       -63.2436
    -0.55532800      0.8825482       7709.469     0.07980920       60.98461     -120.99639       6948.769     0.07475380       -63.2510
    -0.55167000      0.8779700       7707.218     0.07980511       60.89214     -120.85287       6948.534     0.07745783       -63.2586
    -0.54800700      0.8733855       7704.924     0.07980103       60.79780     -120.70648       6948.291     0.08021424       -63.2664
    -0.54434100      0.8687972       7702.571     0.07979695       60.70114     -120.55612       6948.040     0.08304180       -63.2743
    -0.54067000      0.8642028       7700.209     0.07979315       60.60323     -120.40512       6947.787     0.08587977       -63.2826
    -0.53699600      0.8596045       7697.900     0.07978959       60.50694     -120.25812       6947.532     0.08865344       -63.2911
    -0.53331700      0.8550000       7695.630     0.07978613       60.41216     -120.11414       6947.272     0.09138044       -63.2996
    -0.52963500      0.8503917       7693.405     0.07978281       60.31912     -119.97356       6947.009     0.09405388       -63.3081
    -0.52594800      0.8457772       7691.353     0.07977985       60.23189     -119.84596       6946.749     0.09651916       -63.3169
    -0.52225800      0.8411589       7689.367     0.07977689       60.14698     -119.72415       6946.481     0.09890533       -63.3260
    -0.51856400      0.8365357       7687.427     0.07977394       60.06362     -119.60667       6946.204     0.10123620       -63.3353
    -0.51486500      0.8319061       7685.550     0.07977098       59.98264     -119.49484       6945.917     0.10349163       -63.3448
    -0.51116400      0.8272741       7683.726     0.07976788       59.90403     -119.38876       6945.613     0.10568287       -63.3545
    -0.50745800      0.8226358       7681.848     0.07976462       59.82416     -119.27956       6945.292     0.10793945       -63.3641
    -0.50374800      0.8179925       7679.926     0.07976122       59.74355     -119.16800       6944.954     0.11024881       -63.3736
    -0.50003300      0.8133429       7677.945     0.07975765       59.66164     -119.05285       6944.601     0.11262859       -63.3829
    -0.49631600      0.8086909       7675.829     0.07975393       59.57572     -118.92868       6944.223     0.11517138       -63.3920
    -0.49259400      0.8040325       7673.678     0.07975014       59.48940     -118.80250       6943.831     0.11775609       -63.4010
    -0.48886900      0.7993705       7671.501     0.07974632       59.40283     -118.67494       6943.428     0.12037108       -63.4097
    -0.48513900      0.7947021       7669.301     0.07974246       59.31611     -118.54624       6943.010     0.12301485       -63.4183
    -0.48140600      0.7900300       7667.129     0.07973863       59.23113     -118.42056       6942.579     0.12562372       -63.4269
    -0.47766900      0.7853529       7665.011     0.07973474       59.14911     -118.29978       6942.135     0.12816929       -63.4353
    -0.47392800      0.7806708       7662.940     0.07973074       59.07018     -118.18366       6941.675     0.13065676       -63.4433
    -0.47018300      0.7759837       7660.922     0.07972662       58.99448     -118.07270       6941.197     0.13308120       -63.4512
    -0.46643400      0.7712916       7658.979     0.07972229       58.92290     -117.96919       6940.698     0.13541659       -63.4589
    -0.46268200      0.7665957       7657.191     0.07971759       58.85869     -117.88034       6940.172     0.13756430       -63.4666
    -0.45892600      0.7618949       7655.476     0.07971264       58.79834     -117.79833       6939.631     0.13962516       -63.4742
    -0.45516600      0.7571890       7653.822     0.07970747       58.74124     -117.72245       6939.074     0.14161255       -63.4817
    -0.45140200      0.7524781       7652.234     0.07970206       58.68777     -117.65312       6938.500     0.14352053       -63.4890
    -0.44763400      0.7477622       7650.709     0.07969636       58.63817     -117.59012       6937.908     0.14535220       -63.4961
    -0.44386300      0.7430426       7649.305     0.07969034       58.59488     -117.53796       6937.299     0.14703870       -63.5029
    -0.44008800      0.7383179       7648.019     0.07968418       58.55744     -117.49583       6936.678     0.14858445       -63.5093
    -0.43631000      0.7335895       7646.866     0.07967791       58.52638     -117.46526       6936.043     0.14996917       -63.5155
    -0.43252700      0.7288548       7645.854     0.07967153       58.50177     -117.44703       6935.393     0.15118523       -63.5216
    -0.42874100      0.7241164       7644.988     0.07966507       58.48374     -117.44189       6934.726     0.15222568       -63.5276
    -0.42495100      0.7193730       7644.264     0.07965855       58.47221     -117.44995       6934.036     0.15309623       -63.5337
    -0.42115800      0.7146258       7643.630     0.07965205       58.46478     -117.46698       6933.326     0.15385731       -63.5399
    -0.41736100      0.7098736       7643.026     0.07964559       58.45852     -117.48706       6932.609     0.15458350       -63.5463
    -0.41356100      0.7051176       7642.456     0.07963909       58.45372     -117.51052       6931.885     0.15526847       -63.5527
    -0.40975700      0.7003567       7641.940     0.07963253       58.45120     -117.53880       6931.156     0.15588733       -63.5592
    -0.40594900      0.6955907       7641.516     0.07962587       58.45245     -117.57458       6930.426     0.15639688       -63.5656
    -0.40213700      0.6908198       7641.230     0.07961909       58.45952     -117.62140       6929.694     0.15674066       -63.5720
    -0.39832200      0.6860451       7641.144     0.07961223       58.47520     -117.68359       6928.966     0.15684426       -63.5779
    -0.39450400      0.6812666       7641.386     0.07960540       58.50501     -117.76996       6928.251     0.15655357       -63.5830
    -0.39068200      0.6764831       7641.883     0.07959872       58.54602     -117.87394       6927.557     0.15595666       -63.5872
    -0.38685700      0.6716959       7642.589     0.07959233       58.59602     -117.99175       6926.884     0.15510810       -63.5905
    -0.38302800      0.6669036       7643.459     0.07958632       58.65237     -118.11919       6926.240     0.15406324       -63.5932
    -0.37919500      0.6621064       7644.454     0.07958084       58.71296     -118.25274       6925.632     0.15286794       -63.5954
    -0.37535900      0.6573054       7645.558     0.07957595       58.77696     -118.39082       6925.064     0.15154056       -63.5972
    -0.37152000      0.6525006       7646.793     0.07957158       58.84513     -118.53417       6924.545     0.15005701       -63.5983
    -0.36767700      0.6476909       7648.184     0.07956771       58.91893     -118.68474       6924.073     0.14838644       -63.5987
    -0.36383100      0.6428773       7649.749     0.07956438       58.99932     -118.84437       6923.644     0.14650565       -63.5983
    -0.35998100      0.6380588       7651.498     0.07956148       59.08715     -119.01412       6923.250     0.14440466       -63.5969
    -0.35612800      0.6332365       7653.391     0.07955888       59.18161     -119.19128       6922.886     0.14212957       -63.5944
    -0.35227200      0.6284105       7655.332     0.07955662       59.27865     -119.36800       6922.554     0.13979765       -63.5908
    -0.34841200      0.6235795       7657.212     0.07955487       59.37279     -119.53531       6922.263     0.13753917       -63.5866
    -0.34454900      0.6187447       7659.023     0.07955370       59.46272     -119.69289       6922.016     0.13536270       -63.5821
    -0.34068300      0.6139061       7660.842     0.07955317       59.55080     -119.84641       6921.818     0.13317735       -63.5776
    -0.33681300      0.6090626       7662.776     0.07955329       59.64151     -120.00374       6921.674     0.13085377       -63.5728
    -0.33294100      0.6042165       7664.888     0.07955408       59.73788     -120.16929       6921.584     0.12831649       -63.5674
    -0.32906500      0.5993655       7667.151     0.07955548       59.83898     -120.34075       6921.551     0.12559790       -63.5613
    -0.32518600      0.5945106       7669.475     0.07955741       59.94090     -120.51156       6921.574     0.12280537       -63.5548
    -0.32130300      0.5896508       7671.787     0.07955981       60.04033     -120.67669       6921.646     0.12002774       -63.5483
    -0.31741800      0.5847885       7674.071     0.07956266       60.13682     -120.83544       6921.765     0.11728318       -63.5416
    -0.31352900      0.5799212       7676.328     0.07956591       60.23074     -120.98824       6921.924     0.11457142       -63.5348
    -0.30963700      0.5750501       7678.534     0.07956955       60.32097     -121.13347       6922.122     0.11192155       -63.5280
    -0.30574300      0.5701765       7680.676     0.07957367       60.40663     -121.26981       6922.365     0.10934794       -63.5213
    -0.30184500      0.5652979       7682.797     0.07957832       60.48995     -121.40004       6922.655     0.10679894       -63.5143
    -0.29794400      0.5604155       7684.971     0.07958351       60.57459     -121.52933       6922.992     0.10418767       -63.5067
    -0.29404000      0.5555294       7687.221     0.07958919       60.66157     -121.66089       6923.363     0.10148401       -63.4986
    -0.29013400      0.5506408       7689.546     0.07959523       60.74990     -121.79557       6923.763     0.09869119       -63.4906
    -0.28622400      0.5457472       7691.942     0.07960149       60.83922     -121.93434       6924.181     0.09581213       -63.4831
    -0.28231200      0.5408511       7694.444     0.07960781       60.93189     -122.08050       6924.607     0.09280621       -63.4756
    -0.27839700      0.5359512       7697.054     0.07961408       61.02940     -122.23420       6925.033     0.08967026       -63.4678
    -0.27447900      0.5310476       7699.715     0.07962031       61.12994     -122.39155       6925.453     0.08647305       -63.4596
    -0.27055900      0.5261414       7702.354     0.07962652       61.23038     -122.54765       6925.861     0.08330179       -63.4512
    -0.26663600      0.5212315       7704.948     0.07963264       61.32991     -122.70079       6926.257     0.08018535       -63.4426
    -0.26271000      0.5163179       7707.502     0.07963865       61.42895     -122.85074       6926.647     0.07711711       -63.4336
    -0.25878200      0.5114018       7709.981     0.07964456       61.52586     -122.99485       6927.032     0.07413886       -63.4244
    -0.25485100      0.5064819       7712.327     0.07965030       61.61759     -123.12977       6927.408     0.07131942       -63.4153
    -0.25091800      0.5015594       7714.559     0.07965583       61.70472     -123.25727       6927.771     0.06863804       -63.4067
    -0.24698300      0.4966345       7716.773     0.07966116       61.79198     -123.38397       6928.124     0.06597825       -63.3978
    -0.24304500      0.4917059       7719.040     0.07966641       61.88265     -123.51422       6928.473     0.06325397       -63.3884
    -0.23910400      0.4867735       7721.334     0.07967164       61.97538     -123.64591       6928.819     0.06049821       -63.3785
    -0.23516200      0.4818398       7723.525     0.07967670       62.06505     -123.77110       6929.146     0.05786644       -63.3685
    -0.23121800      0.4769036       7725.559     0.07968150       62.14932     -123.88681       6929.447     0.05542239       -63.3588
    -0.22727200      0.4719650       7727.441     0.07968592       62.22820     -123.99372       6929.721     0.05316148       -63.3495
    -0.22332300      0.4670225       7729.231     0.07968998       62.30378     -124.09575       6929.974     0.05101052       -63.3405
    -0.21937300      0.4620788       7731.006     0.07969376       62.37919     -124.19778       6930.215     0.04887733       -63.3316
    -0.21542100      0.4571327       7732.810     0.07969739       62.45658     -124.30230       6930.446     0.04670999       -63.3224
    -0.21146700      0.4521840       7734.621     0.07970102       62.53519     -124.40712       6930.672     0.04453471       -63.3129
    -0.20751100      0.4472328       7736.367     0.07970477       62.61175     -124.50685       6930.897     0.04243714       -63.3032
    -0.20355400      0.4422804       7738.062     0.07970874       62.68637     -124.60125       6931.134     0.04040029       -63.2932
    -0.19959600      0.4373267       7739.754     0.07971292       62.76089     -124.69343       6931.390     0.03836679       -63.2829
    -0.19563600      0.4323705       7741.446     0.07971727       62.83494     -124.78370       6931.664     0.03633440       -63.2724
    -0.19167500      0.4274130       7743.103     0.07972176       62.90668     -124.87023       6931.955     0.03434310       -63.2621
    -0.18771300      0.4224543       7744.711     0.07972639       62.97542     -124.95242       6932.255     0.03241179       -63.2521
    -0.18374900      0.4174931       7746.302     0.07973102       63.04363     -125.03313       6932.557     0.03050031       -63.2421
    -0.17978500      0.4125319       7747.916     0.07973542       63.11424     -125.11579       6932.849     0.02856042       -63.2315
    -0.17582000      0.4075695       7749.528     0.07973950       63.18600     -125.19884       6933.130     0.02662347       -63.2206
    -0.17185400      0.4026058       7751.092     0.07974331       63.25644     -125.27906       6933.403     0.02474447       -63.2097
    -0.16788700      0.3976408       7752.599     0.07974705       63.32446     -125.35504       6933.676     0.02293433       -63.1989
    -0.16392000      0.3926758       7754.079     0.07975100       63.39061     -125.42756       6933.968     0.02115624       -63.1881
    -0.15995300      0.3877109       7755.568     0.07975531       63.45567     -125.49783       6934.295     0.01936674       -63.1774
    -0.15598500      0.3827447       7757.059     0.07975983       63.51938     -125.56578       6934.652     0.01757617       -63.1667
    -0.15201800      0.3777797       7758.493     0.07976431       63.58001     -125.62866       6935.024     0.01585337       -63.1563
    -0.14805000      0.3728135       7759.803     0.07976856       63.63523     -125.68293       6935.397     0.01427895       -63.1462
    -0.14408200      0.3678473       7760.929     0.07977240       63.68333     -125.72536       6935.758     0.01292585       -63.1365
    -0.14011500      0.3628824       7761.911     0.07977582       63.72686     -125.75901       6936.099     0.01174607       -63.1269
    -0.13614900      0.3579186       7762.841     0.07977904       63.76886     -125.78938       6936.434     0.01062891       -63.1173
    -0.13218200      0.3529537       7763.719     0.07978219       63.80815     -125.81613       6936.772     0.00957406       -63.1080
    -0.12821700      0.3479912       7764.548     0.07978533       63.84420     -125.83935       6937.118     0.00857788       -63.0992
    -0.12425300      0.3430300       7765.373     0.07978843       63.87976     -125.86289       6937.458     0.00758671       -63.0906
    -0.12028900      0.3380688       7766.208     0.07979150       63.91649     -125.88767       6937.789     0.00658350       -63.0819
    -0.11632700      0.3331101       7767.017     0.07979455       63.95304     -125.91116       6938.108     0.00561154       -63.0730
    -0.11236700      0.3281539       7767.743     0.07979760       63.98659     -125.92955       6938.417     0.00473917       -63.0642
    -0.10840800      0.3231990       7768.302     0.07980059       64.01295     -125.93780       6938.709     0.00406752       -63.0562
    -0.10445100      0.3182466       7768.708     0.07980346       64.03218     -125.93689       6938.989     0.00358000       -63.0491
    -0.10049600      0.3132966       7769.045     0.07980623       64.04791     -125.93185       6939.265     0.00317497       -63.0425
    -0.09654300      0.3083492       7769.355     0.07980892       64.06214     -125.92520       6939.541     0.00280288       -63.0361
    -0.09259200      0.3034043       7769.623     0.07981149       64.07434     -125.91626       6939.813     0.00248004       -63.0301
    -0.08864500      0.2984643       7769.791     0.07981385       64.08179     -125.90145       6940.076     0.00227803       -63.0246
    -0.08470000      0.2935269       7769.875     0.07981605       64.08512     -125.88176       6940.334     0.00217750       -63.0198
    -0.08075800      0.2885932       7769.913     0.07981811       64.08623     -125.85967       6940.584     0.00213261       -63.0154
    -0.07681900      0.2836633       7769.947     0.07982009       64.08708     -125.83796       6940.830     0.00209135       -63.0110
    -0.07288400      0.2787384       7770.001     0.07982207       64.08879     -125.81803       6941.071     0.00202671       -63.0068
    -0.06895200      0.2738173       7770.060     0.07982408       64.09046     -125.79864       6941.312     0.00195538       -63.0026
    -0.06502500      0.2689024       7770.112     0.07982611       64.09147     -125.77890       6941.552     0.00189295       -62.9986
    -0.06110200      0.2639925       7770.147     0.07982817       64.09135     -125.75828       6941.791     0.00185093       -62.9948
    -0.05718300      0.2590876       7770.165     0.07983023       64.09025     -125.73700       6942.026     0.00182945       -62.9913
    -0.05326900      0.2541890       7770.180     0.07983225       64.08865     -125.71585       6942.259     0.00181107       -62.9880
    -0.04936000      0.2492966       7770.196     0.07983424       64.08668     -125.69501       6942.493     0.00179156       -62.9848
    -0.04545600      0.2444105       7770.213     0.07983624       64.08426     -125.67436       6942.727     0.00177196       -62.9819
    -0.04155800      0.2395319       7770.228     0.07983828       64.08141     -125.65390       6942.960     0.00175328       -62.9792
    -0.03766600      0.2346608       7770.242     0.07984040       64.07798     -125.63347       6943.193     0.00173634       -62.9766
    -0.03377900      0.2297960       7770.256     0.07984263       64.07397     -125.61309       6943.427     0.00172053       -62.9743
    -0.02990000      0.2249412       7770.268     0.07984499       64.06938     -125.59275       6943.662     0.00170577       -62.9722
    -0.02602700      0.2200939       7770.280     0.07984759       64.06428     -125.57250       6943.896     0.00169092       -62.9703
    -0.02216100      0.2152553       7770.291     0.07985036       64.05863     -125.55228       6944.129     0.00167730       -62.9687
    -0.01830200      0.2104255       7770.301     0.07985325       64.05239     -125.53207       6944.363     0.00166576       -62.9672
    -0.01445200      0.2056070       7770.309     0.07985621       64.04557     -125.51192       6944.597     0.00165663       -62.9659
    -0.01060900      0.2007972       7770.313     0.07985918       64.03822     -125.49178       6944.830     0.00165130       -62.9649
    -0.00677500      0.1959987       7770.312     0.07986205       64.03037     -125.47161       6945.062     0.00165232       -62.9640
    -0.00295000      0.1912115       7770.308     0.07986480       64.02199     -125.45154       6945.293     0.00165770       -62.9633
     0.00086600      0.1864355       7770.299     0.07986740       64.01311     -125.43160       6945.523     0.00166782       -62.9628
     0.00467200      0.1816721       7770.287     0.07986981       64.00373     -125.41178       6945.753     0.00168308       -62.9626
     0.00846900      0.1769199       7770.265     0.07987194       63.99384     -125.39190       6945.980     0.00170856       -62.9625
     0.01225500      0.1721815       7770.235     0.07987379       63.98340     -125.37188       6946.206     0.00174541       -62.9626
     0.01603000      0.1674568       7770.197     0.07987546       63.97242     -125.35183       6946.430     0.00179079       -62.9628
     0.01979300      0.1627472       7770.152     0.07987695       63.96094     -125.33174       6946.651     0.00184482       -62.9633
     0.02354500      0.1580513       7770.100     0.07987828       63.94897     -125.31162       6946.871     0.00190732       -62.9639
     0.02728400      0.1533717       7770.039     0.07987945       63.93652     -125.29137       6947.087     0.00198049       -62.9647
     0.03101100      0.1487071       7769.968     0.07988043       63.92361     -125.27094       6947.299     0.00206628       -62.9656
     0.03472500      0.1440588       7769.894     0.07988132       63.91035     -125.25084       6947.507     0.00215523       -62.9666
     0.03842500      0.1394280       7769.818     0.07988214       63.89674     -125.23112       6947.713     0.00224647       -62.9679
     0.04211000      0.1348160       7769.740     0.07988291       63.88275     -125.21177       6947.914     0.00234022       -62.9694
     0.04578000      0.1302228       7769.658     0.07988365       63.86830     -125.19272       6948.112     0.00243786       -62.9712
     0.04943500      0.1256483       7769.571     0.07988438       63.85327     -125.17375       6948.307     0.00254247       -62.9731
     0.05307400      0.1210939       7769.467     0.07988514       63.83729     -125.15401       6948.498     0.00266761       -62.9752
     0.05669700      0.1165594       7769.341     0.07988591       63.82026     -125.13309       6948.685     0.00281909       -62.9776
     0.06030200      0.1120476       7769.190     0.07988670       63.80214     -125.11075       6948.868     0.00300084       -62.9800
     0.06388800      0.1075594       7769.009     0.07988751       63.78286     -125.08663       6949.047     0.00321761       -62.9825
     0.06745600      0.1030939       7768.796     0.07988832       63.76235     -125.06054       6949.221     0.00347377       -62.9852
     0.07100400      0.0986533       7768.548     0.07988914       63.74051     -125.03229       6949.391     0.00377251       -62.9879
     0.07455500      0.0942090       7768.261     0.07988994       63.71719     -125.00162       6949.557     0.00411693       -62.9907
     0.07810400      0.0897672       7767.932     0.07989069       63.69227     -124.96847       6949.716     0.00451249       -62.9936
     0.07810400      0.0897672       7767.932     0.07989069       63.69227     -124.96847       6949.716     0.00451249       -62.9936
     0.08145500      0.0855732       7767.585     0.07989135       63.66744     -124.93495       6949.863     0.00492869       -62.9964
     0.08437900      0.0819136       7767.253     0.07989188       63.64469     -124.90384       6949.987     0.00532751       -62.9989
     0.08699300      0.0786421       7766.933     0.07989228       63.62352     -124.87460       6950.095     0.00571262       -63.0012
     0.08934300      0.0757009       7766.625     0.07989258       63.60377     -124.84712       6950.190     0.00608301       -63.0033
     0.09147000      0.0730388       7766.329     0.07989280       63.58531     -124.82128       6950.273     0.00643779       -63.0052
     0.09340800      0.0706133       7766.042     0.07989293       63.56786     -124.79661       6950.347     0.00678310       -63.0070
     0.09518500      0.0683892       7765.765     0.07989300       63.55139     -124.77316       6950.413     0.00711614       -63.0086
     0.09682500      0.0663367       7765.500     0.07989302       63.53586     -124.75101       6950.472     0.00743449       -63.0102
     0.09834600      0.0644330       7765.246     0.07989300       63.52117     -124.73003       6950.526     0.00773903       -63.0117
     0.09976600      0.0626558       7765.003     0.07989296       63.50723     -124.71010       6950.575     0.00803097       -63.0130
     0.10109800      0.0609887       7764.770     0.07989290       63.49395     -124.69110       6950.621     0.00831158       -63.0144
     0.10235500      0.0594155       7764.545     0.07989282       63.48125     -124.67292       6950.662     0.00858190       -63.0156
     0.10354600      0.0579249       7764.327     0.07989272       63.46906     -124.65547       6950.701     0.00884326       -63.0168
     0.10468200      0.0565031       7764.116     0.07989262       63.45731     -124.63865       6950.737     0.00909670       -63.0180
     0.10577000      0.0551414       7763.911     0.07989250       63.44594     -124.62237       6950.771     0.00934332       -63.0191
     0.10681700      0.0538310       7763.710     0.07989238       63.43489     -124.60656       6950.803     0.00958425       -63.0202
     0.10782900      0.0525645       7763.514     0.07989225       63.42411     -124.59114       6950.833     0.00982041       -63.0213
     0.10881300      0.0513329       7763.320     0.07989212       63.41354     -124.57603       6950.862     0.01005285       -63.0223
     0.10977300      0.0501314       7763.129     0.07989199       63.40315     -124.56118       6950.889     0.01028254       -63.0234
     0.11071400      0.0489537       7762.940     0.07989185       63.39287     -124.54651       6950.916     0.01051035       -63.0244
     0.11164100      0.0477935       7762.751     0.07989170       63.38268     -124.53196       6950.941     0.01073732       -63.0254
     0.11255700      0.0466471       7762.562     0.07989155       63.37252     -124.51747       6950.965     0.01096432       -63.0264
     0.11346800      0.0455069       7762.372     0.07989140       63.36235     -124.50297       6950.989     0.01119234       -63.0274
     0.11437700      0.0443692       7762.181     0.07989125       63.35212     -124.48841       6951.012     0.01142233       -63.0285
     0.11528700      0.0432303       7761.987     0.07989109       63.34180     -124.47372       6951.035     0.01165535       -63.0295
     0.11620400      0.0420826       7761.789     0.07989093       63.33133     -124.45883       6951.057     0.01189249       -63.0306
     0.11713100      0.0409224       7761.587     0.07989076       63.32065     -124.44366       6951.078     0.01213493       -63.0316
     0.11807200      0.0397447       7761.380     0.07989059       63.30973     -124.42815       6951.100     0.01238393       -63.0328
     0.11903300      0.0385419       7761.166     0.07989041       63.29849     -124.41221       6951.121     0.01264090       -63.0339
     0.12001700      0.0373104       7760.945     0.07989022       63.28688     -124.39575       6951.141     0.01290740       -63.0351
     0.12103000      0.0360426       7760.713     0.07989003       63.27481     -124.37867       6951.162     0.01318512       -63.0363
     0.12207700      0.0347322       7760.471     0.07988982       63.26222     -124.36084       6951.183     0.01347618       -63.0376
     0.12316600      0.0333692       7760.216     0.07988961       63.24900     -124.34214       6951.203     0.01378275       -63.0390
     0.12430300      0.0319462       7759.946     0.07988939       63.23504     -124.32242       6951.223     0.01410748       -63.0404
     0.12549600      0.0304531       7759.658     0.07988914       63.22024     -124.30151       6951.244     0.01445341       -63.0419
     0.12675400      0.0288786       7759.349     0.07988889       63.20445     -124.27920       6951.264     0.01482415       -63.0436
     0.12808800      0.0272090       7759.016     0.07988861       63.18749     -124.25525       6951.284     0.01522398       -63.0453
     0.12951000      0.0254293       7758.655     0.07988831       63.16919     -124.22938       6951.304     0.01565776       -63.0472
     0.13103400      0.0235219       7758.261     0.07988797       63.14930     -124.20125       6951.323     0.01613179       -63.0492
     0.13267600      0.0214668       7757.827     0.07988761       63.12755     -124.17045       6951.343     0.01665296       -63.0515
     0.13445700      0.0192378       7757.347     0.07988719       63.10361     -124.13649       6951.362     0.01723023       -63.0539
     0.13640000      0.0168060       7756.806     0.07988672       63.07692     -124.09846       6951.379     0.01787974       -63.0566
     0.13853300      0.0141364       7756.194     0.07988618       63.04694     -124.05556       6951.397     0.01861451       -63.0596
     0.14089000      0.0111865       7755.506     0.07988552       63.01335     -124.00751       6951.413     0.01944182       -63.0630
     0.14351100      0.0079061       7754.724     0.07988473       62.97536     -123.95323       6951.427     0.02038137       -63.0668
     0.14647000      0.0042028       7753.823     0.07988376       62.93181     -123.89097       6951.440     0.02146376       -63.0712
     0.14982800      0.0000000       7752.765     0.07988257       62.88097     -123.81871       6951.444     0.02273433       -63.0764
