"$ \overline{\rho}$","$ \widetilde{u_1}$","$ \widetilde{u_2}$","$ \widetilde{T}$","$ \overline{p}$","$ \overline{\mu} $","$ \rho'$","$ T'$","$ p' $","$ \tau_{11}$","$ \tau_{12}$","$ \tau_{22}$","$ \tau_{33}$","$ \tau_{13}$","$ \tau_{23}$","$ \widetilde{u_3}$","$ \frac{\partial \widetilde{u}_{1}}{\partial x_1}$","$ \frac{\partial \widetilde{u}_{1}}{\partial x_2}$","$ \frac{\partial \widetilde{u}_{2}}{\partial x_1}$","$ \frac{\partial \widetilde{u}_{2}}{\partial x_2}$","$ \frac{\partial \widetilde{T}}{\partial x_1}$","$ \frac{\partial \widetilde{T}}{\partial x_2}$","$ \frac{\partial \overline{p}}{\partial x_1}$","$ \frac{\partial \overline{p}}{\partial x_2}$","$ S_{12}\left(\widetilde{u}\right)$","$ \Omega_{12}\left(\widetilde{u}\right)$","$  \left|\left| \vec{\widetilde{u}}\right|\right| $","$ \alpha_3 $","$ I_t$","$ I_{t,\tau}$","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.00075,0.703609,0.691743,1.0341,12.4599,1.63624e-05,0.000507735,0.000323432,0.00832346,-0.00275656,-0.000191356,-0.0042017,-0.00381409,-8.35503e-05,0.000144832,0.00111472,-0.114589,-0.05714,-0.402495,0.101715,0.00333275,0.00479174,0.115308,0.213398,-0.229817,0.172677,0.9867,0.0135594,1000,0.00363962,1,0.148646,-0.3,0.475697,0
1.00074,0.703655,0.691632,1.0341,12.4597,1.63623e-05,0.000508473,0.000323517,0.00833481,-0.00275924,-0.000185119,-0.00419929,-0.00382144,-9.0295e-05,0.000127859,0.000860881,-0.132533,-0.0359974,-0.420701,0.119702,0.00331884,0.00480067,0.113486,0.21466,-0.228349,0.192352,0.986654,0.0135574,1000,0.00364197,1,0.149644,-0.3,0.474699,0
1.00073,0.703685,0.691508,1.03409,12.4594,1.63623e-05,0.000509257,0.000323583,0.00834641,-0.0027606,-0.000177668,-0.00419612,-0.00382682,-9.72245e-05,0.00010835,0.000550021,-0.141569,-0.0245684,-0.430527,0.128766,0.00328381,0.00483109,0.112047,0.215555,-0.227548,0.202979,0.986588,0.0135555,1000,0.00364303,1,0.150641,-0.3,0.473701,0
1.00071,0.703706,0.691377,1.03409,12.4592,1.63622e-05,0.000510136,0.000323637,0.00835895,-0.00276086,-0.000169261,-0.00419214,-0.00382766,-0.000103708,8.77116e-05,0.00019403,-0.14787,-0.0161554,-0.437723,0.135102,0.00323867,0.00486707,0.110663,0.216348,-0.226939,0.210784,0.986511,0.0135535,1000,0.00364191,1,0.151639,-0.3,0.472704,0
1.0007,0.703716,0.691238,1.03408,12.459,1.63621e-05,0.000511121,0.000323695,0.00837285,-0.00276009,-0.00015995,-0.00418752,-0.00382229,-0.000109549,6.66513e-05,-0.000188778,-0.156832,-0.00477302,-0.447225,0.14409,0.00319587,0.00489834,0.109196,0.217268,-0.225999,0.221226,0.986421,0.0135517,1000,0.00363811,1,0.152637,-0.3,0.471706,0
1.00069,0.703714,0.691088,1.03408,12.4588,1.63621e-05,0.000512147,0.000323787,0.0083877,-0.00275856,-0.000149826,-0.00418245,-0.00381145,-0.000115457,4.49728e-05,-0.000576315,-0.167623,0.00893902,-0.458074,0.154907,0.0031552,0.00492566,0.10764,0.218256,-0.224568,0.233507,0.986315,0.0135498,1000,0.00363204,1,0.153634,-0.3,0.470708,0
1.00068,0.703699,0.69093,1.03407,12.4586,1.6362e-05,0.00051312,0.000323929,0.00840272,-0.00275683,-0.000139183,-0.00417708,-0.0037967,-0.000122353,2.22615e-05,-0.00095215,-0.174775,0.0191181,-0.465082,0.162093,0.00310411,0.00496284,0.106066,0.219182,-0.222982,0.2421,0.986193,0.013548,1000,0.00362444,1,0.154632,-0.3,0.469711,0
1.00066,0.703679,0.690768,1.03407,12.4584,1.6362e-05,0.000513964,0.000324116,0.00841722,-0.00275587,-0.000128641,-0.00417178,-0.00377985,-0.000130788,-1.39201e-06,-0.00130598,-0.173161,0.0200317,-0.463598,0.160493,0.00303214,0.00502187,0.104443,0.22013,-0.221783,0.241815,0.986066,0.0135462,1000,0.00361634,1,0.15563,-0.3,0.468713,0
1.00065,0.703663,0.690613,1.03406,12.4581,1.63619e-05,0.000514654,0.000324315,0.00843077,-0.00275686,-0.000119088,-0.00416721,-0.00376235,-0.000140779,-2.5254e-05,-0.00163065,-0.160714,0.00950942,-0.451787,0.148095,0.00294745,0.00509089,0.102719,0.221025,-0.221139,0.230648,0.985947,0.0135444,1000,0.0036088,1,0.156627,-0.3,0.467716,0
1.00064,0.703663,0.690476,1.03406,12.4579,1.63618e-05,0.000515232,0.000324487,0.00844351,-0.00276051,-0.000111211,-0.00416396,-0.00374496,-0.00015183,-4.82729e-05,-0.00191894,-0.138227,-0.0113055,-0.430321,0.12564,0.00287248,0.00514775,0.100957,0.221888,-0.220813,0.209508,0.985851,0.0135427,1000,0.0036025,1,0.157625,-0.3,0.466718,0
1.00063,0.703688,0.690365,1.03405,12.4577,1.63618e-05,0.000515767,0.000324604,0.00845578,-0.00276648,-0.000105056,-0.00416221,-0.00372843,-0.000163105,-6.95464e-05,-0.00216438,-0.109238,-0.0382816,-0.402344,0.0967121,0.00282521,0.00517634,0.0993005,0.222577,-0.220313,0.182031,0.985791,0.013541,1000,0.00359769,1,0.158622,-0.3,0.46572,0
1.00061,0.70374,0.690283,1.03405,12.4575,1.63617e-05,0.000516336,0.000324662,0.0084682,-0.0027735,-0.0001002,-0.00416197,-0.00371398,-0.000173792,-8.86703e-05,-0.00236436,-0.0794777,-0.0654227,-0.37317,0.0670159,0.00280928,0.00517106,0.0979593,0.22298,-0.219296,0.153873,0.985772,0.0135393,1000,0.00359446,1,0.15962,-0.3,0.464723,0
1.0006,0.703817,0.690229,1.03404,12.4572,1.63617e-05,0.000516993,0.000324667,0.00848115,-0.00278014,-9.63438e-05,-0.00416317,-0.00370245,-0.000183234,-0.000105723,-0.0025218,-0.054098,-0.0877213,-0.347797,0.0416545,0.0028205,0.00513666,0.0971402,0.222869,-0.217759,0.130038,0.985789,0.0135377,1000,0.00359272,1,0.160618,-0.3,0.463725,0
1.00059,0.703912,0.690198,1.03404,12.457,1.63616e-05,0.00051775,0.000324628,0.00849467,-0.00278568,-9.35796e-05,-0.00416572,-0.00369357,-0.000190753,-0.000120932,-0.00264545,-0.0346084,-0.103853,-0.32783,0.0221757,0.00285167,0.00508286,0.0969208,0.22218,-0.215842,0.111989,0.985836,0.0135361,1000,0.00359213,1,0.161615,-0.3,0.462727,0
1.00057,0.704023,0.690184,1.03403,12.4568,1.63615e-05,0.000518582,0.000324555,0.00850846,-0.00278989,-9.22623e-05,-0.00416927,-0.00368593,-0.000195435,-0.00013421,-0.00274814,-0.0179126,-0.11717,-0.310509,0.00552478,0.00289164,0.00501478,0.0972493,0.220867,-0.21384,0.0966692,0.985906,0.0135346,1000,0.00359202,1,0.162613,-0.3,0.46173,0
1.00056,0.704147,0.690188,1.03403,12.4566,1.63615e-05,0.000519445,0.000324455,0.00852209,-0.00279297,-9.26291e-05,-0.00417329,-0.00367885,-0.000196517,-0.000144935,-0.00284331,0.000617041,-0.132716,-0.291615,-0.0129801,0.0029244,0.00495736,0.0978269,0.219291,-0.212166,0.0794492,0.985997,0.0135331,1000,0.00359201,1,0.163611,-0.3,0.460732,0
1.00055,0.704289,0.690211,1.03402,12.4564,1.63614e-05,0.000520309,0.000324334,0.00853535,-0.00279526,-9.47505e-05,-0.00417761,-0.00367379,-0.000193764,-0.000152121,-0.00293595,0.0216833,-0.15121,-0.270482,-0.0340037,0.00293918,0.0049211,0.0982857,0.217868,-0.210846,0.0596361,0.986115,0.0135316,1000,0.00359259,1,0.164608,-0.3,0.459735,0
1.00054,0.704449,0.690255,1.03402,12.4562,1.63614e-05,0.000521153,0.000324203,0.00854799,-0.0027968,-9.84832e-05,-0.00418236,-0.0036729,-0.000187876,-0.000155483,-0.00302151,0.0410508,-0.168424,-0.251208,-0.0533414,0.00293573,0.00490145,0.0983879,0.216772,-0.209816,0.0413917,0.98626,0.0135302,1000,0.00359457,1,0.165606,-0.3,0.458737,0
1.00052,0.704622,0.690315,1.03401,12.4559,1.63613e-05,0.000521959,0.000324082,0.00855979,-0.00279737,-0.000103392,-0.00418756,-0.00367706,-0.000180142,-0.000155923,-0.0030953,0.0522807,-0.177776,-0.24013,-0.0645214,0.00291487,0.00489901,0.0980554,0.216139,-0.208953,0.0311768,0.986426,0.0135288,1000,0.0035982,1,0.166603,-0.3,0.457739,0
1.00051,0.704799,0.690379,1.03401,12.4557,1.63612e-05,0.000522706,0.000323989,0.00857055,-0.00279654,-0.000108664,-0.00419279,-0.00368569,-0.000171894,-0.000154883,-0.00316254,0.0508742,-0.174373,-0.241601,-0.0630864,0.00287482,0.00491659,0.0973566,0.215886,-0.207987,0.0336139,0.986598,0.0135274,1000,0.003603,1,0.167601,-0.3,0.456742,0
1.0005,0.704966,0.690437,1.034,12.4555,1.63612e-05,0.000523396,0.000323931,0.0085804,-0.00279354,-0.000113108,-0.00419701,-0.0036978,-0.0001644,-0.000153602,-0.00323576,0.0376909,-0.158724,-0.254623,-0.0498583,0.0028183,0.00495099,0.0964079,0.215896,-0.206673,0.0479493,0.986758,0.0135261,1000,0.00360803,1,0.168599,-0.3,0.455744,0
1.00049,0.705114,0.690477,1.034,12.4553,1.63611e-05,0.000524052,0.00032391,0.00858954,-0.00278755,-0.000115567,-0.00419903,-0.00371288,-0.00015885,-0.000153041,-0.00332311,0.019012,-0.137066,-0.272835,-0.0311523,0.00275002,0.00499818,0.0953741,0.216006,-0.204951,0.0678848,0.986892,0.0135247,1000,0.00361247,1,0.169596,-0.3,0.454746,0
1.00047,0.705241,0.6905,1.03399,12.4551,1.63611e-05,0.000524683,0.000323924,0.00859796,-0.00277827,-0.000115579,-0.00419815,-0.00373089,-0.000155864,-0.000154069,-0.00342301,0.00319908,-0.118113,-0.288016,-0.0153055,0.00267058,0.00505833,0.0944834,0.215995,-0.203064,0.0849515,0.986999,0.0135235,1000,0.00361597,1,0.170594,-0.3,0.453749,0
1.00046,0.705353,0.690511,1.03399,12.4549,1.6361e-05,0.000525266,0.000323966,0.00860551,-0.00276608,-0.000113521,-0.00419438,-0.00375192,-0.0001551,-0.000157303,-0.00353055,-0.00394185,-0.108148,-0.294685,-0.00813425,0.00258244,0.00512743,0.0938124,0.215741,-0.201416,0.0932686,0.987087,0.0135222,1000,0.0036187,1,0.171592,-0.3,0.452751,0
1.00045,0.705461,0.69052,1.03398,12.4546,1.63609e-05,0.000525743,0.000324029,0.00861191,-0.00275164,-0.000110057,-0.00418796,-0.00377554,-0.000155699,-0.00016276,-0.00364302,-0.00128893,-0.10869,-0.292147,-0.0107515,0.00250311,0.00518496,0.0932899,0.215285,-0.200418,0.0917283,0.987171,0.013521,1000,0.00362078,1,0.172589,-0.3,0.451754,0
1.00044,0.705573,0.690535,1.03398,12.4544,1.63609e-05,0.00052607,0.000324116,0.0086172,-0.00273574,-0.000105767,-0.00417921,-0.00380028,-0.000156788,-0.00016938,-0.00375556,0.00869592,-0.117567,-0.283083,-0.0206927,0.00245132,0.00521156,0.0927391,0.214792,-0.200325,0.082758,0.987262,0.0135198,1000,0.00362207,1,0.173587,-0.3,0.450756,0
1.00042,0.705698,0.690563,1.03397,12.4542,1.63608e-05,0.000526256,0.000324233,0.00862156,-0.00271929,-0.000101055,-0.00416837,-0.00382427,-0.000157517,-0.000175308,-0.00385643,0.023673,-0.132604,-0.269827,-0.0356287,0.00242584,0.00520825,0.0920047,0.21441,-0.201215,0.0686116,0.987371,0.0135186,1000,0.00362223,1,0.174584,-0.3,0.449758,0
1.00041,0.70584,0.690608,1.03396,12.454,1.63607e-05,0.000526346,0.000324385,0.00862532,-0.00270312,-9.61507e-05,-0.0041556,-0.00384604,-0.000157099,-0.000178867,-0.00393066,0.0425166,-0.152674,-0.253426,-0.054429,0.00241248,0.00519043,0.0909899,0.214243,-0.20305,0.0503763,0.987505,0.0135174,1000,0.00362104,1,0.175582,-0.3,0.448761,0
1.0004,0.706004,0.690673,1.03396,12.4538,1.63607e-05,0.000526399,0.000324566,0.00862887,-0.00268784,-9.10353e-05,-0.00414093,-0.00386507,-0.000155315,-0.000179638,-0.00396821,0.0639528,-0.176235,-0.23515,-0.0758273,0.00239787,0.00517273,0.089599,0.214395,-0.205692,0.0294578,0.987668,0.0135162,1000,0.00361844,1,0.17658,-0.3,0.447763,0
1.00039,0.706192,0.69076,1.03395,12.4536,1.63606e-05,0.000526474,0.000324773,0.00863261,-0.00267383,-8.54894e-05,-0.00412423,-0.00388172,-0.000152779,-0.000178639,-0.00396802,0.0855211,-0.200365,-0.217378,-0.0973556,0.00237472,0.00516255,0.0878593,0.214862,-0.208872,0.00850653,0.987863,0.013515,1000,0.00361461,1,0.177577,-0.3,0.446765,0
1.00037,0.706404,0.690867,1.03395,12.4534,1.63606e-05,0.000526631,0.000324997,0.00863697,-0.00266141,-7.937e-05,-0.00410544,-0.00389691,-0.000150577,-0.000177452,-0.00393572,0.104282,-0.221663,-0.20279,-0.116074,0.00233815,0.00516516,0.0858647,0.215576,-0.212227,-0.0094362,0.988089,0.0135137,1000,0.00360992,1,0.178575,-0.3,0.445768,0
1.00036,0.706634,0.69099,1.03394,12.4531,1.63605e-05,0.000526915,0.000325225,0.00864229,-0.00265115,-7.29917e-05,-0.004085,-0.00391171,-0.000149504,-0.00017708,-0.00387924,0.118415,-0.237849,-0.192775,-0.130161,0.00228761,0.00518199,0.0837052,0.216472,-0.215312,-0.0225368,0.988339,0.0135124,1000,0.00360506,1,0.179573,-0.3,0.44477,0
1.00035,0.706877,0.691125,1.03394,12.4529,1.63604e-05,0.000527349,0.000325437,0.00864876,-0.00264379,-6.71443e-05,-0.00406401,-0.00392676,-0.000149544,-0.000177313,-0.0038055,0.128086,-0.248542,-0.186687,-0.139785,0.00223309,0.00520432,0.0813855,0.217569,-0.217614,-0.0309273,0.988607,0.0135111,1000,0.00360085,1,0.18057,-0.3,0.443773,0
1.00034,0.707128,0.691269,1.03393,12.4527,1.63604e-05,0.000527935,0.000325615,0.00865634,-0.0026397,-6.24784e-05,-0.00404379,-0.00394158,-0.000150107,-0.000176995,-0.0037186,0.135151,-0.255126,-0.182298,-0.146805,0.00219014,0.00521816,0.0788348,0.218967,-0.218712,-0.0364141,0.988886,0.0135099,1000,0.0035977,1,0.181568,-0.3,0.442775,0
1.00033,0.707385,0.691419,1.03393,12.4525,1.63603e-05,0.000528657,0.00032576,0.00866481,-0.00263849,-5.88841e-05,-0.00402514,-0.00395458,-0.0001506,-0.00017494,-0.0036203,0.142868,-0.260774,-0.176232,-0.154475,0.00216191,0.00522049,0.0759917,0.220731,-0.218503,-0.0422708,0.989175,0.0135086,1000,0.00359523,1,0.182565,-0.3,0.441777,0
1.00031,0.70765,0.691578,1.03392,12.4523,1.63602e-05,0.00052949,0.00032588,0.00867395,-0.00263923,-5.55897e-05,-0.00400819,-0.00396413,-0.000150784,-0.000170759,-0.0035122,0.155663,-0.270302,-0.164289,-0.167225,0.00213621,0.00522305,0.0729153,0.222799,-0.217296,-0.0530067,0.989475,0.0135073,1000,0.00359265,1,0.183563,-0.3,0.44078,0
1.0003,0.707927,0.691755,1.03392,12.452,1.63602e-05,0.000530387,0.00032598,0.00868365,-0.00264107,-5.1785e-05,-0.00399273,-0.00396924,-0.000150617,-0.000164906,-0.00339696,0.177492,-0.288233,-0.142913,-0.189009,0.0020995,0.00523852,0.0697645,0.224994,-0.215573,-0.0726602,0.989797,0.0135061,1000,0.00358929,1,0.184561,-0.3,0.439782,0
1.00029,0.708228,0.691959,1.03391,12.4518,1.63601e-05,0.000531287,0.00032606,0.00869373,-0.00264352,-4.71082e-05,-0.00397873,-0.00396939,-0.000149744,-0.000158009,-0.00327761,0.208662,-0.315279,-0.112007,-0.220135,0.00204634,0.00527058,0.0666698,0.227157,-0.213643,-0.101636,0.990153,0.013505,1000,0.00358481,1,0.185558,-0.3,0.438784,0
1.00027,0.708558,0.692196,1.03391,12.4516,1.63601e-05,0.000532127,0.000326126,0.00870384,-0.00264626,-4.1722e-05,-0.00396667,-0.00396429,-0.000147337,-0.000150438,-0.0031573,0.244045,-0.346309,-0.076488,-0.255474,0.00198037,0.00531422,0.0637006,0.229172,-0.211399,-0.134911,0.990555,0.0135039,1000,0.00357919,1,0.186556,-0.3,0.437787,0
1.00026,0.708917,0.692467,1.0339,12.4514,1.636e-05,0.000532865,0.000326185,0.00871342,-0.00264891,-3.60967e-05,-0.00395744,-0.00395413,-0.000142539,-0.000142417,-0.00304035,0.275402,-0.372766,-0.0441349,-0.286785,0.00191038,0.00536042,0.0608986,0.23097,-0.20845,-0.164315,0.991001,0.0135029,1000,0.00357274,1,0.187554,-0.3,0.436789,0
1.00025,0.709297,0.692764,1.0339,12.4511,1.63599e-05,0.000533487,0.000326242,0.00872194,-0.00265087,-3.07816e-05,-0.00395196,-0.0039398,-0.000135027,-0.000134267,-0.00293222,0.296145,-0.387679,-0.0212689,-0.307482,0.00184345,0.00540204,0.0583517,0.232429,-0.204474,-0.183205,0.99148,0.013502,1000,0.00356597,1,0.188551,-0.3,0.435792,0
1.00023,0.709686,0.693076,1.03389,12.4509,1.63599e-05,0.000534016,0.000326284,0.00872914,-0.00265148,-2.62882e-05,-0.00395076,-0.00392295,-0.000125317,-0.000126529,-0.00283754,0.304155,-0.388929,-0.0102738,-0.315444,0.00178086,0.00543839,0.0561827,0.233412,-0.199602,-0.189328,0.991975,0.0135011,1000,0.00355953,1,0.189549,-0.3,0.434794,0
1.00022,0.710069,0.693389,1.03389,12.4507,1.63598e-05,0.000534483,0.000326298,0.00873499,-0.00265025,-2.29833e-05,-0.00395377,-0.00390558,-0.000114548,-0.000119864,-0.00275821,0.300777,-0.378378,-0.0104376,-0.312011,0.00172115,0.00547047,0.0544326,0.233881,-0.194408,-0.18397,0.992469,0.0135004,1000,0.00355402,1,0.190546,-0.3,0.433796,0
1.00021,0.710438,0.693696,1.03388,12.4504,1.63597e-05,0.000534899,0.000326286,0.0087395,-0.00264701,-2.09553e-05,-0.00396035,-0.00388943,-0.000103829,-0.000114745,-0.00269298,0.289039,-0.359873,-0.0193593,-0.30022,0.0016632,0.0055001,0.0529714,0.233994,-0.189616,-0.170257,0.992947,0.0134997,1000,0.0035498,1,0.191544,-0.3,0.432799,0
1.00019,0.710787,0.693988,1.03388,12.4502,1.63597e-05,0.00053526,0.000326261,0.00874275,-0.00264192,-1.9889e-05,-0.00396944,-0.00387555,-9.39273e-05,-0.000111382,-0.00263787,0.273428,-0.338484,-0.0329787,-0.284554,0.00160619,0.00552884,0.0515361,0.234055,-0.185731,-0.152753,0.9934,0.0134991,1000,0.00354691,1,0.192542,-0.3,0.431801,0
1.00018,0.711115,0.694264,1.03387,12.45,1.63596e-05,0.000535575,0.000326235,0.00874509,-0.00263537,-1.908e-05,-0.00397974,-0.00386452,-8.54886e-05,-0.000109836,-0.00258646,0.259246,-0.319738,-0.0462756,-0.270327,0.0015505,0.00555579,0.0499264,0.234292,-0.183007,-0.136731,0.993828,0.0134985,1000,0.00354516,1,0.193539,-0.3,0.430803,0
1.00017,0.711428,0.694529,1.03386,12.4497,1.63595e-05,0.000535889,0.000326219,0.00874714,-0.00262777,-1.77362e-05,-0.00399009,-0.00385645,-7.89097e-05,-0.000109767,-0.00253076,0.250413,-0.307543,-0.0554243,-0.261442,0.00149646,0.0055796,0.0480241,0.234834,-0.181484,-0.12606,0.994237,0.013498,1000,0.00354428,1,0.194537,-0.3,0.429806,0
1.00015,0.711732,0.694789,1.03386,12.4495,1.63595e-05,0.00053625,0.000326217,0.00874956,-0.00261969,-1.53227e-05,-0.00399971,-0.00385076,-7.38202e-05,-0.000109999,-0.00246431,0.248787,-0.303741,-0.05841,-0.259766,0.00144515,0.00559873,0.0458933,0.23562,-0.181075,-0.122666,0.994635,0.0134975,1000,0.00354388,1,0.195535,-0.3,0.428808,0
1.00014,0.712037,0.69505,1.03385,12.4493,1.63594e-05,0.000536685,0.000326234,0.00875275,-0.0026118,-1.16401e-05,-0.00400809,-0.00384645,-6.9191e-05,-0.000108835,-0.00238624,0.255904,-0.309747,-0.0534376,-0.266824,0.00139537,0.00561495,0.0436471,0.23653,-0.181592,-0.128155,0.995036,0.0134971,1000,0.00354359,1,0.196532,-0.3,0.427811,0
1.00013,0.712353,0.695324,1.03385,12.449,1.63593e-05,0.000537183,0.000326275,0.00875683,-0.0026046,-6.60693e-06,-0.00401471,-0.00384288,-6.42811e-05,-0.000105078,-0.00230214,0.272035,-0.325666,-0.0399418,-0.282917,0.00134896,0.00562871,0.0414789,0.237392,-0.182804,-0.142862,0.995454,0.0134967,1000,0.00354307,1,0.19753,-0.3,0.426813,0
1.00011,0.712688,0.695616,1.03384,12.4488,1.63593e-05,0.00053771,0.000326354,0.00876169,-0.002598,-2.97431e-07,-0.00401948,-0.00383992,-5.93852e-05,-9.89911e-05,-0.00221861,0.292022,-0.345759,-0.0227019,-0.302857,0.00130328,0.00564264,0.0394363,0.238109,-0.184231,-0.161529,0.995898,0.0134962,1000,0.00354224,1,0.198527,-0.3,0.425815,0
1.0001,0.713041,0.695927,1.03384,12.4486,1.63592e-05,0.00053824,0.000326479,0.00876718,-0.00259181,6.80773e-06,-0.00402292,-0.00383809,-5.52875e-05,-9.17098e-05,-0.00213557,0.306536,-0.359799,-0.0104757,-0.317306,0.001248,0.0056653,0.0375752,0.238575,-0.185138,-0.174662,0.996367,0.0134958,1000,0.00354142,1,0.199525,-0.3,0.424818,0
1.00008,0.713401,0.696245,1.03383,12.4483,1.63591e-05,0.000538762,0.000326652,0.00877315,-0.00258612,1.35751e-05,-0.00402639,-0.00383842,-5.23111e-05,-8.44289e-05,-0.00204675,0.307465,-0.358881,-0.0107842,-0.318177,0.00117256,0.00570702,0.0359085,0.23878,-0.184832,-0.174048,0.996846,0.0134954,1000,0.00354151,1,0.200523,-0.3,0.42382,0
1.00007,0.713751,0.696556,1.03382,12.4481,1.63591e-05,0.000539282,0.000326858,0.00877954,-0.00258121,1.87331e-05,-0.00403139,-0.00384177,-5.01163e-05,-7.79385e-05,-0.00194629,0.292948,-0.340807,-0.0252897,-0.30361,0.00108077,0.00576297,0.0343976,0.238768,-0.183049,-0.157759,0.997314,0.013495,1000,0.00354347,1,0.20152,-0.3,0.422822,0
1.00006,0.714077,0.696848,1.03382,12.4478,1.6359e-05,0.000539806,0.000327072,0.00878638,-0.00257715,2.1573e-05,-0.00403869,-0.00384783,-4.8101e-05,-7.24702e-05,-0.00183344,0.268662,-0.311733,-0.0487502,-0.279273,0.000984016,0.00582131,0.0329941,0.238592,-0.180242,-0.131492,0.997751,0.0134947,1000,0.0035475,1,0.202518,-0.3,0.421825,0
1.00004,0.714373,0.697113,1.03381,12.4476,1.63589e-05,0.000540339,0.00032727,0.00879393,-0.00257413,2.18875e-05,-0.00404815,-0.00385495,-4.56096e-05,-6.76605e-05,-0.00171161,0.244153,-0.282129,-0.0724081,-0.254698,0.000890504,0.00587444,0.0317196,0.238235,-0.177269,-0.104861,0.998147,0.0134944,1000,0.00355298,1,0.203516,-0.3,0.420827,0
1.00003,0.714642,0.697357,1.03381,12.4474,1.63588e-05,0.000540901,0.000327439,0.00880258,-0.0025724,1.96661e-05,-0.0040593,-0.00386085,-4.19016e-05,-6.26713e-05,-0.00158554,0.226377,-0.259618,-0.0897884,-0.236846,0.000808131,0.00591571,0.0305813,0.23772,-0.174703,-0.084915,0.99851,0.0134941,1000,0.00355898,1,0.204513,-0.3,0.41983,0
1.00002,0.714893,0.697588,1.0338,12.4471,1.63588e-05,0.000541539,0.000327585,0.00881278,-0.00257203,1.50327e-05,-0.00407171,-0.00386348,-3.61735e-05,-5.64889e-05,-0.00145907,0.216791,-0.245829,-0.0993235,-0.227201,0.000747356,0.00593708,0.0295032,0.237202,-0.172576,-0.0732526,0.998851,0.013494,1000,0.00356461,1,0.205511,-0.3,0.418832,0
1,0.715135,0.697813,1.0338,12.4469,1.63587e-05,0.00054229,0.000327729,0.00882479,-0.00257279,8.2888e-06,-0.00408514,-0.00386179,-2.78628e-05,-4.84226e-05,-0.00133653,0.214289,-0.239455,-0.101809,-0.224644,0.000709386,0.00593667,0.0283393,0.236783,-0.170632,-0.068823,0.999181,0.0134938,1000,0.00356935,1,0.206508,-0.3,0.417834,0
0.999991,0.715373,0.698038,1.03379,12.4467,1.63586e-05,0.000543152,0.000327898,0.00883851,-0.00257435,-1.48245e-07,-0.00409953,-0.00385583,-1.71634e-05,-3.8753e-05,-0.00122555,0.217323,-0.238824,-0.098625,-0.227625,0.000683028,0.00592522,0.0268845,0.23667,-0.168725,-0.0700996,0.999509,0.0134937,1000,0.00357313,1,0.207506,-0.3,0.416837,0
0.999977,0.715612,0.698268,1.03378,12.4464,1.63586e-05,0.000544088,0.000328108,0.0088536,-0.00257632,-9.63456e-06,-0.00411493,-0.00384604,-5.20348e-06,-2.87785e-05,-0.00113669,0.222351,-0.240338,-0.0932619,-0.232596,0.000658016,0.00591246,0.0249487,0.237048,-0.1668,-0.0735381,0.99984,0.0134937,1000,0.00357603,1,0.208504,-0.3,0.415839,0
0.999964,0.715851,0.698501,1.03378,12.4462,1.63585e-05,0.000545052,0.000328359,0.00886963,-0.00257821,-1.93509e-05,-0.00413148,-0.00383231,6.57123e-06,-1.98436e-05,-0.00107735,0.223166,-0.237739,-0.0919189,-0.23335,0.000627552,0.00590539,0.0224593,0.238016,-0.164829,-0.07291,1.00017,0.0134937,1000,0.00357798,1,0.209501,-0.3,0.414841,0
0.999951,0.716083,0.69873,1.03377,12.4459,1.63584e-05,0.000545999,0.000328631,0.00888619,-0.0025798,-2.862e-05,-0.00414932,-0.00381446,1.72988e-05,-1.227e-05,-0.00104449,0.214824,-0.226213,-0.0997089,-0.22495,0.000587471,0.00590859,0.0195804,0.239407,-0.162961,-0.0632521,1.0005,0.0134937,1000,0.00357894,1,0.210499,-0.3,0.413844,0
0.999937,0.7163,0.698947,1.03377,12.4457,1.63583e-05,0.000546879,0.000328898,0.0089028,-0.00258116,-3.68646e-05,-0.00416799,-0.00379322,2.6894e-05,-5.3544e-06,-0.00102375,0.198006,-0.206835,-0.116393,-0.208078,0.000536135,0.00592358,0.0166446,0.240848,-0.161614,-0.0452208,1.00081,0.0134938,1000,0.00357902,1,0.211497,-0.3,0.412846,0
0.999924,0.716495,0.699144,1.03376,12.4455,1.63583e-05,0.00054765,0.000329137,0.00891892,-0.00258239,-4.34473e-05,-0.00418612,-0.0037703,3.55013e-05,1.79085e-06,-0.000996326,0.178071,-0.185386,-0.137055,-0.188088,0.000471572,0.00595178,0.0139767,0.241977,-0.161221,-0.0241651,1.00108,0.0134939,1000,0.00357835,1,0.212494,-0.3,0.411849,0
0.99991,0.716671,0.699323,1.03375,12.4452,1.63582e-05,0.000548294,0.000329337,0.00893397,-0.00258365,-4.80181e-05,-0.0042022,-0.00374769,4.30254e-05,9.5979e-06,-0.000947554,0.160436,-0.16737,-0.156316,-0.170391,0.000397416,0.00598847,0.0118162,0.242528,-0.161843,-0.00552712,1.00133,0.013494,1000,0.00357706,1,0.213492,-0.3,0.410851,0
0.999896,0.716831,0.699486,1.03375,12.445,1.63581e-05,0.000548804,0.000329503,0.00894743,-0.00258532,-5.09515e-05,-0.00421542,-0.00372697,4.91655e-05,1.79988e-05,-0.000871232,0.147625,-0.15497,-0.171255,-0.157515,0.00032745,0.00601786,0.0102933,0.242371,-0.163113,0.00814244,1.00156,0.013494,1000,0.00357548,1,0.214489,-0.3,0.409853,0
