0.0046621532,0.9968770833
0.0045495622,0.9643946016
0.0068754537,0.9354142902
0.0105879913,0.9064813855
0.0159982815,0.8673501133
0.0221018948,0.8282425446
0.028904757,0.7908682834
0.0384749856,0.7518792314
0.0525695916,0.7181730641
0.0632272114,0.6928964015
0.0679915853,0.6674182605
0.0741485311,0.6436971304
0.0868801944,0.6167819736
0.0944237863,0.5931082502
0.1102813292,0.5680093628
0.122331521,0.5444897113
0.1423549281,0.5212426483
0.1537117969,0.4976992933
0.1636820195,0.4741085317
0.1823128546,0.4491044577
0.1752907364,0.4232233597
0.1599487415,0.3970578214
0.1355342884,0.3534880965
0.1074191493,0.3422704849
0.0844446749,0.3141346054
0.0666049392,0.2673708538
0.0453163657,0.2256173983
0.0293343802,0.2148145953
0.0184989852,0.1888031288
0.0069821188,0.1661871676
0.0037732774,0.140436438
0.0005170294,0.1010088739
0.0003866609,0.0633975793
-0.0007896179,0.0240411253
